recipe_id,slug,base_recipe_id,variant_id,name_ru,historical_name,alt_names,recipe_type,subcategory,description_ru,period_from,period_to,valid_for_1230,region_scope,cultural_scope,historical_confidence,recipe_evidence_type,evidence_basis,source_ids,social_scope,profession_scope,religious_scope,fasting_status,season_scope,month_scope,ingredient_ids,ingredient_quantities_historical,ingredient_quantities_reconstruction,optional_ingredient_ids,substitutions,intermediate_product_ids,tool_ids,vessel_ids,fuel_ids,location_ids,preparation_steps,heating_method,estimated_temperature_c,temperature_basis,historical_time,reconstruction_time_minutes,fermentation_time,resting_time,drying_time,yield,servings,portion_mass_estimate,portion_basis,finished_item_id,finished_item_state,byproduct_ids,waste_item_ids,storage_container_ids,storage_location_ids,estimated_shelf_life,shelf_life_basis,rarity,relative_cost,relative_cost_basis,made_by_activity_ids,profession_ids,image_refs,anachronism_risk,do_not_confuse_with,notes_for_gameplay,notes_for_image_generation,notes_for_modern_reconstruction,modern_food_safety_notes,technical_profile,automatic_generation_policy
RCP0147,boil_wild_boar_meat,,,Варка дикого кабана крупными или средними кусками,unknown,[],dish,boiled_meat,Исторически осторожная технологическая запись: Варка дикого кабана крупными или средними кусками.,1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""SRC041"",""SRC042"",""FSRC010""]","[""common"",""wealthy"",""merchant"",""boyar"",""military""]","[""PRO0099"",""PRO0100"",""PRO0101"",""PRO0333""]","[""ordinary_day""]",fasting_forbidden,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0117"",""ING0001""]","{""ING0117"":""unknown"",""ING0001"":""unknown""}","{""ING0117"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""},""ING0001"":{""min_ml"":1500,""max_ml"":4200,""basis"":""modern_reconstruction""}}","[""ING0003"",""ING0041"",""ING0042""]",[],[],"[""POT0028"",""POT0009""]","[""POT0010"",""POT0021"",""POT0015""]","[""MSC0046""]","[""ARC0020"",""INT0001"",""INT0010""]","[""RST000723"",""RST000724"",""RST000725"",""RST000726"",""RST000727""]",boiling_and_gentle_heat,"{""min"":90,""max"":100}",modern_reconstruction,unknown,"{""min"":100,""max"":390}",none,none,none,one household batch,6,gameplay estimate; depends on household and scarcity,gameplay_estimate,FMA0072,ready_to_eat,"[""FMA0047""]","[""OMI01372""]","[""POT0021"",""HOU0025""]","[""ARC0026""]",same day without modern refrigeration,reconstruction_estimate,rare,high,inferred,"[""ACT00421""]","[""PRO0099"",""PRO0100"",""PRO0101"",""PRO0333""]","[""FIMG0021"",""FIMG0022"",""FIMG0012"",""FIMG0013"",""FIMG0027"",""FIMG0028""]",low,,,,,Cook to modern safe internal temperature; raw meat handling and room-temperature holding require modern hygiene.,{},enabled
RCP0148,roast_wild_boar_meat_cautious,,,Приготовление дикого кабана у жара или на вертеле,unknown,[],dish,roasted_meat,Исторически осторожная технологическая запись: Приготовление дикого кабана у жара или на вертеле.,1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",C,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""SRC041"",""SRC042"",""FSRC010""]","[""wealthy"",""merchant"",""boyar"",""military""]","[""PRO0099"",""PRO0100"",""PRO0333""]","[""ordinary_day""]",fasting_forbidden,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0117""]","{""ING0117"":""unknown""}","{""ING0117"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""}}","[""ING0003"",""ING0041"",""ING0042"",""ING0082""]",[],[],"[""POT0028""]","[""POT0010"",""INT0010"",""POT0007""]","[""MSC0046"",""MSC0005""]","[""ARC0031"",""INT0010""]","[""RST000728"",""RST000729"",""RST000730"",""RST000731""]",radiant_fire_or_spit,"{""min"":140,""max"":260}",modern_reconstruction,unknown,"{""min"":75,""max"":330}",none,none,none,one household batch,6,gameplay estimate; depends on household and scarcity,gameplay_estimate,FMA0073,ready_to_eat,[],"[""OMI01372""]",[],[],same day,reconstruction_estimate,rare,high,inferred,"[""ACT00421""]","[""PRO0099"",""PRO0100"",""PRO0333""]",[],medium,"modern barbecue, grill marks, standardized steak cuts or spice rub",,,,Use modern safe internal temperatures and avoid cross-contamination.,{},context_only
RCP0149,boil_capercaillie_meat,,,Варка глухаря крупными или средними кусками,unknown,[],dish,boiled_meat,Исторически осторожная технологическая запись: Варка глухаря крупными или средними кусками.,1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""SRC041"",""SRC042"",""FSRC010""]","[""common"",""wealthy"",""merchant"",""boyar"",""military""]","[""PRO0099"",""PRO0100"",""PRO0101"",""PRO0333""]","[""ordinary_day""]",fasting_forbidden,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0118"",""ING0001""]","{""ING0118"":""unknown"",""ING0001"":""unknown""}","{""ING0118"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""},""ING0001"":{""min_ml"":1500,""max_ml"":4200,""basis"":""modern_reconstruction""}}","[""ING0003"",""ING0041"",""ING0042""]",[],[],"[""POT0028"",""POT0009""]","[""POT0010"",""POT0021"",""POT0015""]","[""MSC0046""]","[""ARC0020"",""INT0001"",""INT0010""]","[""RST000732"",""RST000733"",""RST000734"",""RST000735"",""RST000736""]",boiling_and_gentle_heat,"{""min"":90,""max"":100}",modern_reconstruction,unknown,"{""min"":100,""max"":390}",none,none,none,one household batch,6,gameplay estimate; depends on household and scarcity,gameplay_estimate,FMA0072,ready_to_eat,"[""FMA0047""]","[""OMI01372""]","[""POT0021"",""HOU0025""]","[""ARC0026""]",same day without modern refrigeration,reconstruction_estimate,uncommon,high,inferred,"[""ACT00421""]","[""PRO0099"",""PRO0100"",""PRO0101"",""PRO0333""]","[""FIMG0021"",""FIMG0022"",""FIMG0012"",""FIMG0013"",""FIMG0027"",""FIMG0028""]",low,,,,,Cook to modern safe internal temperature; raw meat handling and room-temperature holding require modern hygiene.,{},enabled
RCP0150,roast_capercaillie_meat_cautious,,,Приготовление глухаря у жара или на вертеле,unknown,[],dish,roasted_meat,Исторически осторожная технологическая запись: Приготовление глухаря у жара или на вертеле.,1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""SRC041"",""SRC042"",""FSRC010""]","[""wealthy"",""merchant"",""boyar"",""military""]","[""PRO0099"",""PRO0100"",""PRO0333""]","[""ordinary_day""]",fasting_forbidden,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0118""]","{""ING0118"":""unknown""}","{""ING0118"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""}}","[""ING0003"",""ING0041"",""ING0042"",""ING0082""]",[],[],"[""POT0028""]","[""POT0010"",""INT0010"",""POT0007""]","[""MSC0046"",""MSC0005""]","[""ARC0031"",""INT0010""]","[""RST000737"",""RST000738"",""RST000739"",""RST000740""]",radiant_fire_or_spit,"{""min"":140,""max"":260}",modern_reconstruction,unknown,"{""min"":75,""max"":330}",none,none,none,one household batch,6,gameplay estimate; depends on household and scarcity,gameplay_estimate,FMA0073,ready_to_eat,[],"[""OMI01372""]",[],[],same day,reconstruction_estimate,uncommon,high,inferred,"[""ACT00421""]","[""PRO0099"",""PRO0100"",""PRO0333""]",[],medium,"modern barbecue, grill marks, standardized steak cuts or spice rub",,,,Use modern safe internal temperatures and avoid cross-contamination.,{},enabled
RCP0151,boil_waterfowl_meat,,,Варка дикой водоплавающей птицы крупными или средними кусками,unknown,[],dish,boiled_meat,Исторически осторожная технологическая запись: Варка дикой водоплавающей птицы крупными или средними кусками.,1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""SRC041"",""SRC042"",""FSRC010""]","[""common"",""wealthy"",""merchant"",""boyar"",""military""]","[""PRO0099"",""PRO0100"",""PRO0101"",""PRO0333""]","[""ordinary_day""]",fasting_forbidden,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0119"",""ING0001""]","{""ING0119"":""unknown"",""ING0001"":""unknown""}","{""ING0119"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""},""ING0001"":{""min_ml"":1500,""max_ml"":4200,""basis"":""modern_reconstruction""}}","[""ING0003"",""ING0041"",""ING0042""]",[],[],"[""POT0028"",""POT0009""]","[""POT0010"",""POT0021"",""POT0015""]","[""MSC0046""]","[""ARC0020"",""INT0001"",""INT0010""]","[""RST000741"",""RST000742"",""RST000743"",""RST000744"",""RST000745""]",boiling_and_gentle_heat,"{""min"":90,""max"":100}",modern_reconstruction,unknown,"{""min"":100,""max"":390}",none,none,none,one household batch,6,gameplay estimate; depends on household and scarcity,gameplay_estimate,FMA0072,ready_to_eat,"[""FMA0047""]","[""OMI01372""]","[""POT0021"",""HOU0025""]","[""ARC0026""]",same day without modern refrigeration,reconstruction_estimate,uncommon,high,inferred,"[""ACT00421""]","[""PRO0099"",""PRO0100"",""PRO0101"",""PRO0333""]","[""FIMG0021"",""FIMG0022"",""FIMG0012"",""FIMG0013"",""FIMG0027"",""FIMG0028""]",low,,,,,Cook to modern safe internal temperature; raw meat handling and room-temperature holding require modern hygiene.,{},enabled
RCP0152,roast_waterfowl_meat_cautious,,,Приготовление дикой водоплавающей птицы у жара или на вертеле,unknown,[],dish,roasted_meat,Исторически осторожная технологическая запись: Приготовление дикой водоплавающей птицы у жара или на вертеле.,1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""SRC041"",""SRC042"",""FSRC010""]","[""wealthy"",""merchant"",""boyar"",""military""]","[""PRO0099"",""PRO0100"",""PRO0333""]","[""ordinary_day""]",fasting_forbidden,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0119""]","{""ING0119"":""unknown""}","{""ING0119"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""}}","[""ING0003"",""ING0041"",""ING0042"",""ING0082""]",[],[],"[""POT0028""]","[""POT0010"",""INT0010"",""POT0007""]","[""MSC0046"",""MSC0005""]","[""ARC0031"",""INT0010""]","[""RST000746"",""RST000747"",""RST000748"",""RST000749""]",radiant_fire_or_spit,"{""min"":140,""max"":260}",modern_reconstruction,unknown,"{""min"":75,""max"":330}",none,none,none,one household batch,6,gameplay estimate; depends on household and scarcity,gameplay_estimate,FMA0073,ready_to_eat,[],"[""OMI01372""]",[],[],same day,reconstruction_estimate,uncommon,high,inferred,"[""ACT00421""]","[""PRO0099"",""PRO0100"",""PRO0333""]",[],medium,"modern barbecue, grill marks, standardized steak cuts or spice rub",,,,Use modern safe internal temperatures and avoid cross-contamination.,{},enabled
RCP0153,meat_pot_beef_turnip,,,"Говядина, варённая с репой",unknown,[],dish,meat_one_pot,"Исторически осторожная технологическая запись: Говядина, варённая с репой.",1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""SRC041"",""SRC042"",""FSRC010"",""SRC044"",""FSRC001"",""SRC045"",""SRC046""]","[""common""]","[""PRO0099"",""PRO0100"",""PRO0333""]","[""ordinary_day""]",fasting_forbidden,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0106"",""ING0039"",""ING0001""]","{""ING0106"":""unknown"",""ING0039"":""unknown"",""ING0001"":""unknown""}","{""ING0106"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""},""ING0039"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""},""ING0001"":{""min_ml"":1500,""max_ml"":4200,""basis"":""modern_reconstruction""}}","[""ING0003"",""ING0041"",""ING0042""]",[],[],"[""POT0028"",""POT0009""]","[""POT0010"",""POT0021"",""POT0015""]","[""MSC0046""]","[""ARC0020"",""INT0001""]","[""RST000750"",""RST000751"",""RST000752"",""RST000753"",""RST000754""]",boil_then_residual_oven_heat,"{""min"":90,""max"":160}",modern_reconstruction,unknown,"{""min"":120,""max"":360}",none,none,none,one household batch,6,gameplay estimate; depends on household and scarcity,gameplay_estimate,FMA0057,ready_to_eat,"[""FMA0047""]",[],[],[],same day,reconstruction_estimate,uncommon,medium,inferred,"[""ACT00421""]","[""PRO0099"",""PRO0100"",""PRO0333""]","[""FIMG0021"",""FIMG0022"",""FIMG0012"",""FIMG0013"",""FIMG0027"",""FIMG0028""]",low,"modern stew with potatoes, tomato or standardized spice blend",,,,Cook meat and poultry to modern safe internal temperatures and prevent cross-contamination; do not hold the finished dish at room temperature.,{},enabled
RCP0154,meat_pot_pork_cabbage,,,"Свинина, варённая с капустой",unknown,[],dish,meat_one_pot,"Исторически осторожная технологическая запись: Свинина, варённая с капустой.",1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""SRC041"",""SRC042"",""FSRC010"",""SRC044"",""FSRC001"",""SRC045"",""SRC046""]","[""common""]","[""PRO0099"",""PRO0100"",""PRO0333""]","[""ordinary_day""]",fasting_forbidden,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0108"",""ING0040"",""ING0001""]","{""ING0108"":""unknown"",""ING0040"":""unknown"",""ING0001"":""unknown""}","{""ING0108"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""},""ING0040"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""},""ING0001"":{""min_ml"":1500,""max_ml"":4200,""basis"":""modern_reconstruction""}}","[""ING0003"",""ING0041"",""ING0042""]",[],[],"[""POT0028"",""POT0009""]","[""POT0010"",""POT0021"",""POT0015""]","[""MSC0046""]","[""ARC0020"",""INT0001""]","[""RST000755"",""RST000756"",""RST000757"",""RST000758"",""RST000759""]",boil_then_residual_oven_heat,"{""min"":90,""max"":160}",modern_reconstruction,unknown,"{""min"":120,""max"":360}",none,none,none,one household batch,6,gameplay estimate; depends on household and scarcity,gameplay_estimate,FMA0057,ready_to_eat,"[""FMA0047""]",[],[],[],same day,reconstruction_estimate,uncommon,medium,inferred,"[""ACT00421""]","[""PRO0099"",""PRO0100"",""PRO0333""]","[""FIMG0021"",""FIMG0022"",""FIMG0012"",""FIMG0013"",""FIMG0027"",""FIMG0028""]",low,"modern stew with potatoes, tomato or standardized spice blend",,,,Cook meat and poultry to modern safe internal temperatures and prevent cross-contamination; do not hold the finished dish at room temperature.,{},enabled
RCP0155,meat_pot_mutton_onion,,,Баранина или козлятина с луком в горшке,unknown,[],dish,meat_one_pot,Исторически осторожная технологическая запись: Баранина или козлятина с луком в горшке.,1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""SRC041"",""SRC042"",""FSRC010"",""SRC044"",""FSRC001"",""SRC045"",""SRC046""]","[""common""]","[""PRO0099"",""PRO0100"",""PRO0333""]","[""ordinary_day""]",fasting_forbidden,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0109"",""ING0041"",""ING0001""]","{""ING0109"":""unknown"",""ING0041"":""unknown"",""ING0001"":""unknown""}","{""ING0109"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""},""ING0041"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""},""ING0001"":{""min_ml"":1500,""max_ml"":4200,""basis"":""modern_reconstruction""}}","[""ING0003"",""ING0041"",""ING0042""]",[],[],"[""POT0028"",""POT0009""]","[""POT0010"",""POT0021"",""POT0015""]","[""MSC0046""]","[""ARC0020"",""INT0001""]","[""RST000760"",""RST000761"",""RST000762"",""RST000763"",""RST000764""]",boil_then_residual_oven_heat,"{""min"":90,""max"":160}",modern_reconstruction,unknown,"{""min"":120,""max"":360}",none,none,none,one household batch,6,gameplay estimate; depends on household and scarcity,gameplay_estimate,FMA0057,ready_to_eat,"[""FMA0047""]",[],[],[],same day,reconstruction_estimate,uncommon,medium,inferred,"[""ACT00421""]","[""PRO0099"",""PRO0100"",""PRO0333""]","[""FIMG0021"",""FIMG0022"",""FIMG0012"",""FIMG0013"",""FIMG0027"",""FIMG0028""]",low,"modern stew with potatoes, tomato or standardized spice blend",,,,Cook meat and poultry to modern safe internal temperatures and prevent cross-contamination; do not hold the finished dish at room temperature.,{},enabled
RCP0156,meat_pot_chicken_barley,,,Курица с ячменной крупой в горшке,unknown,[],dish,meat_one_pot,Исторически осторожная технологическая запись: Курица с ячменной крупой в горшке.,1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""SRC041"",""SRC042"",""FSRC010"",""SRC044"",""FSRC001"",""SRC045"",""SRC046""]","[""common""]","[""PRO0099"",""PRO0100"",""PRO0333""]","[""ordinary_day""]",fasting_forbidden,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0111"",""ING0011"",""ING0001""]","{""ING0111"":""unknown"",""ING0011"":""unknown"",""ING0001"":""unknown""}","{""ING0111"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""},""ING0011"":{""min_g"":450,""max_g"":1500,""basis"":""modern_reconstruction""},""ING0001"":{""min_ml"":1500,""max_ml"":4200,""basis"":""modern_reconstruction""}}","[""ING0003"",""ING0041"",""ING0042""]",[],[],"[""POT0028"",""POT0009""]","[""POT0010"",""POT0021"",""POT0015""]","[""MSC0046""]","[""ARC0020"",""INT0001""]","[""RST000765"",""RST000766"",""RST000767"",""RST000768"",""RST000769""]",boil_then_residual_oven_heat,"{""min"":90,""max"":160}",modern_reconstruction,unknown,"{""min"":120,""max"":360}",none,none,none,one household batch,6,gameplay estimate; depends on household and scarcity,gameplay_estimate,FMA0057,ready_to_eat,"[""FMA0047""]",[],[],[],same day,reconstruction_estimate,uncommon,medium,inferred,"[""ACT00421""]","[""PRO0099"",""PRO0100"",""PRO0333""]","[""FIMG0021"",""FIMG0022"",""FIMG0012"",""FIMG0013"",""FIMG0027"",""FIMG0028""]",low,"modern stew with potatoes, tomato or standardized spice blend",,,,Cook meat and poultry to modern safe internal temperatures and prevent cross-contamination; do not hold the finished dish at room temperature.,{},enabled
RCP0157,meat_pot_goose_millet,,,Гусь с пшённой крупой в горшке,unknown,[],dish,meat_one_pot,Исторически осторожная технологическая запись: Гусь с пшённой крупой в горшке.,1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""SRC041"",""SRC042"",""FSRC010"",""SRC044"",""FSRC001"",""SRC045"",""SRC046""]","[""common""]","[""PRO0099"",""PRO0100"",""PRO0333""]","[""ordinary_day""]",fasting_forbidden,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0112"",""ING0013"",""ING0001""]","{""ING0112"":""unknown"",""ING0013"":""unknown"",""ING0001"":""unknown""}","{""ING0112"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""},""ING0013"":{""min_g"":450,""max_g"":1500,""basis"":""modern_reconstruction""},""ING0001"":{""min_ml"":1500,""max_ml"":4200,""basis"":""modern_reconstruction""}}","[""ING0003"",""ING0041"",""ING0042""]",[],[],"[""POT0028"",""POT0009""]","[""POT0010"",""POT0021"",""POT0015""]","[""MSC0046""]","[""ARC0020"",""INT0001""]","[""RST000770"",""RST000771"",""RST000772"",""RST000773"",""RST000774""]",boil_then_residual_oven_heat,"{""min"":90,""max"":160}",modern_reconstruction,unknown,"{""min"":120,""max"":360}",none,none,none,one household batch,6,gameplay estimate; depends on household and scarcity,gameplay_estimate,FMA0057,ready_to_eat,"[""FMA0047""]",[],[],[],same day,reconstruction_estimate,uncommon,medium,inferred,"[""ACT00421""]","[""PRO0099"",""PRO0100"",""PRO0333""]","[""FIMG0021"",""FIMG0022"",""FIMG0012"",""FIMG0013"",""FIMG0027"",""FIMG0028""]",low,"modern stew with potatoes, tomato or standardized spice blend",,,,Cook meat and poultry to modern safe internal temperatures and prevent cross-contamination; do not hold the finished dish at room temperature.,{},enabled
RCP0158,meat_pot_hare_rye,,,Заячина с ржаной крупой в горшке,unknown,[],dish,meat_one_pot,Исторически осторожная технологическая запись: Заячина с ржаной крупой в горшке.,1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""SRC041"",""SRC042"",""FSRC010"",""SRC044"",""FSRC001"",""SRC045"",""SRC046""]","[""common""]","[""PRO0099"",""PRO0100"",""PRO0333""]","[""ordinary_day""]",fasting_forbidden,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0114"",""ING0010"",""ING0001""]","{""ING0114"":""unknown"",""ING0010"":""unknown"",""ING0001"":""unknown""}","{""ING0114"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""},""ING0010"":{""min_g"":450,""max_g"":1500,""basis"":""modern_reconstruction""},""ING0001"":{""min_ml"":1500,""max_ml"":4200,""basis"":""modern_reconstruction""}}","[""ING0003"",""ING0041"",""ING0042""]",[],[],"[""POT0028"",""POT0009""]","[""POT0010"",""POT0021"",""POT0015""]","[""MSC0046""]","[""ARC0020"",""INT0001""]","[""RST000775"",""RST000776"",""RST000777"",""RST000778"",""RST000779""]",boil_then_residual_oven_heat,"{""min"":90,""max"":160}",modern_reconstruction,unknown,"{""min"":120,""max"":360}",none,none,none,one household batch,6,gameplay estimate; depends on household and scarcity,gameplay_estimate,FMA0057,ready_to_eat,"[""FMA0047""]",[],[],[],same day,reconstruction_estimate,uncommon,medium,inferred,"[""ACT00421""]","[""PRO0099"",""PRO0100"",""PRO0333""]","[""FIMG0021"",""FIMG0022"",""FIMG0012"",""FIMG0013"",""FIMG0027"",""FIMG0028""]",low,"modern stew with potatoes, tomato or standardized spice blend",,,,Cook meat and poultry to modern safe internal temperatures and prevent cross-contamination; do not hold the finished dish at room temperature.,{},enabled
RCP0159,meat_pot_elk_turnip,,,Лосятина с репой в горшке,unknown,[],dish,meat_one_pot,Исторически осторожная технологическая запись: Лосятина с репой в горшке.,1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""SRC041"",""SRC042"",""FSRC010"",""SRC044"",""FSRC001"",""SRC045"",""SRC046""]","[""common""]","[""PRO0099"",""PRO0100"",""PRO0333""]","[""ordinary_day""]",fasting_forbidden,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0115"",""ING0039"",""ING0001""]","{""ING0115"":""unknown"",""ING0039"":""unknown"",""ING0001"":""unknown""}","{""ING0115"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""},""ING0039"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""},""ING0001"":{""min_ml"":1500,""max_ml"":4200,""basis"":""modern_reconstruction""}}","[""ING0003"",""ING0041"",""ING0042""]",[],[],"[""POT0028"",""POT0009""]","[""POT0010"",""POT0021"",""POT0015""]","[""MSC0046""]","[""ARC0020"",""INT0001""]","[""RST000780"",""RST000781"",""RST000782"",""RST000783"",""RST000784""]",boil_then_residual_oven_heat,"{""min"":90,""max"":160}",modern_reconstruction,unknown,"{""min"":120,""max"":360}",none,none,none,one household batch,6,gameplay estimate; depends on household and scarcity,gameplay_estimate,FMA0057,ready_to_eat,"[""FMA0047""]",[],[],[],same day,reconstruction_estimate,uncommon,medium,inferred,"[""ACT00421""]","[""PRO0099"",""PRO0100"",""PRO0333""]","[""FIMG0021"",""FIMG0022"",""FIMG0012"",""FIMG0013"",""FIMG0027"",""FIMG0028""]",low,"modern stew with potatoes, tomato or standardized spice blend",,,,Cook meat and poultry to modern safe internal temperatures and prevent cross-contamination; do not hold the finished dish at room temperature.,{},enabled
