file,row_key,column,value,mt_ids,unresolved_tokens,out_of_scope_tokens,denylist_hits
buildings-interiors-containers/buildings/building_type_parts.csv,bt_wall_timber_earth,material,mat_log_oak,mt_wood_oak,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_wall_timber_earth,material,mat_plank_split,mt_wood_pine;mt_wood_spruce,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_wall_timber_earth,material,mat_log_conifer,mt_wood_pine;mt_wood_spruce,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_rampart,material,mat_earth,mt_earth,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_rampart,material,mat_log_conifer,mt_wood_pine;mt_wood_spruce,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_gate_passage,material,mat_log_crown,mt_wood_pine;mt_wood_spruce,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_gate_passage,material,mat_plank_split,mt_wood_pine;mt_wood_spruce,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_gate_passage,material,mat_log_oak,mt_wood_oak,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_gate_passage,material,mat_hardwood_bar,mt_wood_oak,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_guard_shelter,material,mat_pole,mt_wood_generic,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_guard_shelter,material,mat_roof_tes,mt_wood_pine;mt_wood_spruce,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_moat_crossing,material,mat_earth,mt_earth,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_moat_crossing,material,mat_plank_split,mt_wood_pine;mt_wood_spruce,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_wharf_vymol,material,mat_pile,mt_wood_oak;mt_wood_pine,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_wharf_vymol,material,mat_plank_split,mt_wood_pine;mt_wood_spruce,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_wharf_vymol,material,mat_plank_hewn,mt_wood_pine;mt_wood_spruce,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_wharf_vymol,material,mat_wood_peg,mt_wood_generic,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_river_steps,material,mat_plank_split,mt_wood_pine;mt_wood_spruce,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_river_steps,material,mat_pile,mt_wood_oak;mt_wood_pine,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_bank_crib,material,mat_log_conifer,mt_wood_pine;mt_wood_spruce,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_bank_crib,material,mat_earth,mt_earth,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_bridge_great,material,mat_log_conifer,mt_wood_pine;mt_wood_spruce,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_bridge_great,material,mat_plank_split,mt_wood_pine;mt_wood_spruce,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_bridge_small,material,mat_pile,mt_wood_oak;mt_wood_pine,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_bridge_small,material,mat_plank_split,mt_wood_pine;mt_wood_spruce,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_street_pavement,material,mat_log_conifer,mt_wood_pine;mt_wood_spruce,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_street_pavement,material,mat_plank_split,mt_wood_pine;mt_wood_spruce,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_street_drain,material,mat_plank_hewn,mt_wood_pine;mt_wood_spruce,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_yard_deck,material,mat_plank_split,mt_wood_pine;mt_wood_spruce,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_yard_deck,material,mat_sill_log,mt_wood_pine;mt_wood_oak,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_lane,material,mat_plank_split,mt_wood_pine;mt_wood_spruce,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_palisade_fence,material,mat_log_conifer,mt_wood_pine;mt_wood_spruce,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_wattle_fence,material,mat_wattle,mt_wood_willow,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_wattle_fence,material,mat_pole,mt_wood_generic,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_yard_gate,material,mat_plank_hewn,mt_wood_pine;mt_wood_spruce,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_yard_gate,material,mat_log_conifer,mt_wood_pine;mt_wood_spruce,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_yard_gate,material,mat_hardwood_bar,mt_wood_oak,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_yard_gate,material,mat_iron_hinge,mt_iron,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_burial_ground_zhalnik,material,mat_boulder,mt_fieldstone,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_building_site_timber,material,mat_pole,mt_wood_generic,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_building_site_timber,material,mat_log_crown,mt_wood_pine;mt_wood_spruce,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_building_site_stone,material,mat_pole,mt_wood_generic,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_building_site_stone,material,mat_rope,mt_cordage;mt_hemp;mt_flax;mt_bast_linden,,,
buildings-interiors-containers/buildings/building_type_parts.csv,bt_building_site_stone,material,mat_plinfa,mt_plinfa,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0001,materials,"дерево, лыко/ткань, веревка",mt_wood_generic;mt_bast_linden;mt_textile_generic;mt_cordage,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0002,materials,дерево,mt_wood_generic,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0003,materials,ствол дерева,mt_wood_generic,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0004,materials,дерево,mt_wood_generic,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0005,materials,"дерево, ткань",mt_wood_generic;mt_textile_generic,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0006,materials,толстые доски/плахи,mt_wood_generic,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0007,materials,дерево,mt_wood_generic,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0008,materials,дерево,mt_wood_generic,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0009,materials,дерево или плетение,mt_wood_generic,плетение,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0010,materials,дерево,mt_wood_generic,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0011,materials,дерево,mt_wood_generic,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0012,materials,"доски, железные полосы и петли",mt_wood_generic;mt_iron,петли,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0013,materials,дерево,mt_wood_generic,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0014,materials,дерево,mt_wood_generic,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0015,materials,"сосна, ель, берёза, дуб реже; железная фурнитура локально",mt_wood_pine;mt_wood_spruce;mt_wood_birch;mt_wood_oak;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0016,materials,"сосна, ель, берёза, дуб реже; железная фурнитура локально",mt_wood_pine;mt_wood_spruce;mt_wood_birch;mt_wood_oak;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0017,materials,"сосна, ель, берёза, дуб реже; железная фурнитура локально",mt_wood_pine;mt_wood_spruce;mt_wood_birch;mt_wood_oak;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0018,materials,"сосна, ель, берёза, дуб реже; железная фурнитура локально",mt_wood_pine;mt_wood_spruce;mt_wood_birch;mt_wood_oak;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0019,materials,"сосна, ель, берёза, дуб реже; железная фурнитура локально",mt_wood_pine;mt_wood_spruce;mt_wood_birch;mt_wood_oak;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0020,materials,"сосна, ель, берёза, дуб реже; железная фурнитура локально",mt_wood_pine;mt_wood_spruce;mt_wood_birch;mt_wood_oak;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0021,materials,"сосна, ель, берёза, дуб реже; железная фурнитура локально",mt_wood_pine;mt_wood_spruce;mt_wood_birch;mt_wood_oak;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0022,materials,"сосна, ель, берёза, дуб реже; железная фурнитура локально",mt_wood_pine;mt_wood_spruce;mt_wood_birch;mt_wood_oak;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0023,materials,"сосна, ель, берёза, дуб реже; железная фурнитура локально",mt_wood_pine;mt_wood_spruce;mt_wood_birch;mt_wood_oak;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0024,materials,"сосна, ель, берёза, дуб реже; железная фурнитура локально",mt_wood_pine;mt_wood_spruce;mt_wood_birch;mt_wood_oak;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0025,materials,"сосна, ель, берёза, дуб реже; железная фурнитура локально",mt_wood_pine;mt_wood_spruce;mt_wood_birch;mt_wood_oak;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,FUR0026,materials,"сосна, ель, берёза, дуб реже; железная фурнитура локально",mt_wood_pine;mt_wood_spruce;mt_wood_birch;mt_wood_oak;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0001,materials,"глина, камень, песок, дерево основания",mt_clay;mt_fieldstone;mt_quartz_sand;mt_wood_generic,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0002,materials,"глина, песок, камни",mt_clay;mt_quartz_sand;mt_fieldstone,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0003,materials,дерево или железо,mt_wood_generic;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0004,materials,"дерево, береста, кожа/ткань",mt_wood_generic;mt_birch_bark;mt_leather_veg;mt_textile_generic,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0005,materials,"дерево, металл, краска/эмаль, свеча или лампада",mt_wood_generic;mt_metal_generic;mt_iron_black_dye;mt_enamel,свеча | лампада,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0006,materials,"дерево, глина, отверстия в кровле/стене",mt_wood_generic;mt_clay,отверстия в кровле | стене,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0007,materials,"камень, глина, песок",mt_fieldstone;mt_clay;mt_quartz_sand,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0008,materials,"поленья, короб/настил",mt_firewood;mt_bark_tanning,настил,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0009,materials,"доски, ткань, солома/шерсть",mt_wood_generic;mt_textile_generic;mt_straw;mt_wool,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0010,materials,"глина, камни, зола, топливо",mt_clay;mt_fieldstone;mt_wood_ash_lye,топливо,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0011,materials,"жердь, веревки",mt_wood_generic;mt_cordage,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0012,materials,"железо/медный сплав, цепь или крюк",mt_iron;mt_copper,цепь | крюк,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0013,materials,"доски, деревянные крепления",mt_wood_generic,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0014,materials,бревно/брус,mt_wood_generic,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0015,materials,"дерево пола, глина, зола, утварь",mt_wood_generic;mt_clay;mt_wood_ash_lye,утварь,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0016,materials,"солома, камыш, трава, лыко",mt_straw;mt_reed;mt_hay;mt_bast_linden,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0017,materials,"дерево, ткань, шкуры, солома",mt_wood_generic;mt_textile_generic;mt_hide_raw;mt_straw,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0018,materials,"шерстяная ткань, войлок, льняная ткань",mt_wool;mt_felt;mt_flax,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0019,materials,по ремеслу,,по ремеслу,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0020,materials,"лен/конопля, дерево, кора, камень, железо",mt_flax;mt_hemp;mt_wood_generic;mt_bark_tanning;mt_fieldstone;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0021,materials,шерсть,mt_wool,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0022,materials,"дерево, глина, камень, железо локально",mt_wood_generic;mt_clay;mt_fieldstone;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0023,materials,"дерево, глина, камень, железо локально",mt_wood_generic;mt_clay;mt_fieldstone;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0024,materials,"дерево, глина, камень, железо локально",mt_wood_generic;mt_clay;mt_fieldstone;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0025,materials,"дерево, глина, камень, железо локально",mt_wood_generic;mt_clay;mt_fieldstone;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0026,materials,"пчелиный воск, льняной/растительный фитиль",mt_beeswax;mt_flax,растительный фитиль,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0027,materials,дерево,mt_wood_generic,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0028,materials,"дерево, возможна железная вставка",mt_wood_generic;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0029,materials,кованое железо,mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0030,materials,дерево,mt_wood_generic,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0031,materials,"обожженная глина, жир/масло, фитиль",mt_ceramic;mt_tallow;mt_oil_plant,фитиль,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0032,materials,железо,mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0033,materials,"кремень, железо, трут, кожа/береста",mt_flint;mt_iron;mt_tinder_fungus;mt_leather_veg;mt_birch_bark,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0034,materials,железо/сталь,mt_iron;mt_steel,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0035,materials,сухая древесина,mt_wood_generic,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0036,materials,"медный сплав, железные цепочки, масло",mt_copper;mt_iron;mt_oil_plant,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0037,materials,бронза/латунь,mt_bronze;mt_brass,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0038,materials,железо,mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0039,materials,"животный жир, фитиль",mt_tallow,фитиль,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0040,materials,"органическое волокно, гриб, кора",mt_flax;mt_hemp;mt_bast_linden;mt_bark_tanning,гриб,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0041,materials,железо или твердое дерево,mt_iron;mt_wood_generic,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0042,materials,"дерево, глина, камень, железо локально",mt_wood_generic;mt_clay;mt_fieldstone;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0043,materials,"дерево, глина, камень, железо локально",mt_wood_generic;mt_clay;mt_fieldstone;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0044,materials,"дерево, глина, камень, железо локально",mt_wood_generic;mt_clay;mt_fieldstone;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0045,materials,"дерево, глина, камень, железо локально",mt_wood_generic;mt_clay;mt_fieldstone;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0046,materials,"дерево, глина, камень, железо локально",mt_wood_generic;mt_clay;mt_fieldstone;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0047,materials,"дерево, глина, камень, железо локально",mt_wood_generic;mt_clay;mt_fieldstone;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0048,materials,"дерево, глина, камень, железо локально",mt_wood_generic;mt_clay;mt_fieldstone;mt_iron,,,
buildings-interiors-containers/interiors/furniture_fixtures_light.csv,INT0049,materials,"дерево, глина, камень, железо локально",mt_wood_generic;mt_clay;mt_fieldstone;mt_iron,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b001,material,"камень, плинфа, раствор",mt_fieldstone;mt_plinfa,раствор,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b002,material,"земля, дерево",mt_earth;mt_wood_generic,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b003,material,"дерево, отдельные каменные объёмы",mt_wood_generic;mt_fieldstone,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b004,material,"камень, плинфа",mt_fieldstone;mt_plinfa,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b005,material,дерево,mt_wood_generic,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b006,material,дерево и каменные храмы,mt_wood_generic;mt_fieldstone,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b007,material,"камень, плинфа",mt_fieldstone;mt_plinfa,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b008,material,камень,mt_fieldstone,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b009,material,камень,mt_fieldstone,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b010,material,камень/поздние переделки,mt_fieldstone,поздние переделки,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b011,material,"камень, плинфа",mt_fieldstone;mt_plinfa,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b012,material,"деревянные ряды, навесы, настилы",mt_wood_generic,навесы | настилы,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b013,material,"дерево, церковь",mt_wood_generic,церковь,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b014,material,"дерево, церковь св. Петра",mt_wood_generic,церковь св. петра,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b015,material,главным образом дерево,mt_wood_generic,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b016,material,камень,mt_fieldstone,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b017,material,камень,mt_fieldstone,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b018,material,"камень, плинфа",mt_fieldstone;mt_plinfa,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b019,material,"камень, плинфа",mt_fieldstone;mt_plinfa,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b020,material,камень,mt_fieldstone,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b021,material,камень,mt_fieldstone,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b022,material,камень,mt_fieldstone,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b023,material,дерево,mt_wood_generic,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b024,material,дерево (вероятно),mt_wood_generic,вероятно,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b025,material,"земля, дерево",mt_earth;mt_wood_generic,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b026,material,сосновые плахи и лаги,mt_wood_pine,лаги,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b027,material,дерево,mt_wood_generic,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b028,material,"сруб, дрань/тёс, глина",mt_wood_generic;mt_clay,сруб,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b029,material,сруб,,сруб,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b030,material,"несколько срубов, подклеты, галереи",,несколько срубов | подклеты | галереи,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b031,material,дерево,mt_wood_generic,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b032,material,"дерево, каменка",mt_wood_generic;mt_fieldstone,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b033,material,"дерево, горны/печи",mt_wood_generic,горны | печи,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b034,material,камень,mt_fieldstone,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_b035,material,земля/деревянные приспособления,mt_earth;mt_wood_generic,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_x_khutyn_monastery,material,"деревянный, затем каменный храм Спаса (освящён 1192)",mt_wood_generic;mt_fieldstone,освящён 1192,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_x_yuriev_monastery,material,"каменный собор, деревянные постройки",mt_fieldstone;mt_wood_generic,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_x_antoniev_monastery,material,"каменный собор, деревянные постройки",mt_fieldstone;mt_wood_generic,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_x_gorodishche,material,дерево; каменный храм Благовещения 1103,mt_wood_generic;mt_fieldstone,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_x_vymol_nemetsky,material,дерево,mt_wood_generic,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_x_vymol_ivan,material,дерево,mt_wood_generic,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_x_vymol_alferdov,material,дерево,mt_wood_generic,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_x_vymol_budyatin,material,дерево,mt_wood_generic,,,
buildings-interiors-containers/landmarks/landmarks.csv,lm_x_vymol_matfeev,material,дерево,mt_wood_generic,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac015,material,железо | бронза | серебро — редко,mt_iron;mt_bronze;mt_silver,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac015,material_ids,MAT011|MAT012|MAT013,mt_iron;mt_steel;mt_bronze;mt_copper;mt_silver,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac016,material,бронза | серебро — у дорогих,mt_bronze;mt_silver,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac016,material_ids,MAT012|MAT013,mt_bronze;mt_copper;mt_silver,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac017,material,бронза | оловянистый сплав | серебро | кость/камень — возможны,mt_bronze;mt_tin;mt_silver;mt_bone;mt_fieldstone,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac017,material_ids,MAT012|MAT013|MAT015|stone|tin_alloy,mt_bronze;mt_copper;mt_silver;mt_bone;mt_horn;mt_wood_generic;mt_fieldstone;mt_tin,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac018,material,бронза | серебро — редко,mt_bronze;mt_silver,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac018,material_ids,MAT012|MAT013,mt_bronze;mt_copper;mt_silver,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac019,material,бронза | серебро,mt_bronze;mt_silver,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac019,material_ids,MAT012|MAT013,mt_bronze;mt_copper;mt_silver,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac020,material,стекло | янтарь | камень | металл,mt_glass;mt_amber;mt_fieldstone;mt_metal_generic,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac020,material_ids,glass|amber|stone,mt_glass;mt_amber;mt_fieldstone,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac021,material,бронза | серебро | золото — редко,mt_bronze;mt_silver;mt_gold,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac021,material_ids,MAT012|MAT013|MAT014,mt_bronze;mt_copper;mt_silver;mt_gold;mt_enamel,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac022,material,бронза | серебро — редко,mt_bronze;mt_silver,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac022,material_ids,MAT012|MAT013,mt_bronze;mt_copper;mt_silver,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac023,material,бронза | серебро | стекло — в отдельных типах/периодах,mt_bronze;mt_silver;mt_glass,периодах,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac023,material_ids,MAT012|MAT013|glass,mt_bronze;mt_copper;mt_silver;mt_glass,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac024,material,бронза | серебро | золото — редко | камень/стекло — у вставок,mt_bronze;mt_silver;mt_gold;mt_fieldstone;mt_glass,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac024,material_ids,MAT012|MAT013|MAT014|glass|stone,mt_bronze;mt_copper;mt_silver;mt_gold;mt_enamel;mt_glass;mt_fieldstone,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac025,material,серебро | золото | эмаль — у дорогих,mt_silver;mt_gold;mt_enamel,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac025,material_ids,MAT013|MAT014,mt_silver;mt_gold;mt_enamel,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac026,material,серебро | золото — редко | подвески,mt_silver;mt_gold,подвески,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac026,material_ids,MAT013|MAT014,mt_silver;mt_gold;mt_enamel,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac027,material,золото | стеклянная эмаль,mt_gold;mt_glass,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac027,material_ids,MAT014|glass,mt_gold;mt_enamel;mt_glass,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac028,material,бронза | цепь,mt_bronze,цепь,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac028,material_ids,MAT012,mt_bronze;mt_copper,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac041,material,бронза | кость | камень | зуб животного — при конкретном аналоге,mt_bronze;mt_bone;mt_fieldstone,зуб животного — при конкретном аналоге,,
clothing-appearance/adornment_appearance/adornment.csv,ad_ac041,material_ids,MAT012|MAT015|stone,mt_bronze;mt_copper;mt_bone;mt_horn;mt_wood_generic;mt_fieldstone,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_fr006,material,бронза | серебро — редко,mt_bronze;mt_silver,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_fr006,material_ids,MAT012|MAT013,mt_bronze;mt_copper;mt_silver,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_fr007,material,бронза,mt_bronze,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_fr007,material_ids,MAT012,mt_bronze;mt_copper,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_fr008,material,бронза | серебро,mt_bronze;mt_silver,,,
clothing-appearance/adornment_appearance/adornment.csv,ad_fr008,material_ids,MAT012|MAT013,mt_bronze;mt_copper;mt_silver,,,
