profile_id,profile_name_ru,region_id,role_id,occupation_id,context,base_role_ids,entry_id,wp_id,category_id,slot_key,required,weight,weight_basis,source_refs,confidence,status
eq_market_guard,страж торга,region_novgorod_land,nov_role_guard,nov_occ_market_guard,post,,eq_market_guard__03,wp_spear,cat_item_object_spear_v1,main_hand,false,2,служебное оружие по приказу; на торгу оружие повышает риск,tsv:occ:nov_occ_market_guard#weapon_access | tsv:role:nov_role_guard#weapon_rights | statusrules:status_weapon,C,candidate
eq_crossing_guard,сторож брода или переправы,region_novgorod_land,nov_role_guard,nov_occ_crossing_guard,post,,eq_crossing_guard__01,wp_knife,cat_item_object_utility_knife_v1,belt,true,8,"нож, топор, посох как дорожные вещи",tsv:occ:nov_occ_crossing_guard#weapon_access,C,candidate
eq_crossing_guard,сторож брода или переправы,region_novgorod_land,nov_role_guard,nov_occ_crossing_guard,post,,eq_crossing_guard__02,wp_utility_axe,cat_item_object_working_axe_v1,belt,false,4,как дорожная вещь,tsv:occ:nov_occ_crossing_guard#weapon_access,C,candidate
eq_crossing_guard,сторож брода или переправы,region_novgorod_land,nov_role_guard,nov_occ_crossing_guard,post,,eq_crossing_guard__03,wp_staff,cat_item_object_staff_v1,main_hand,false,4,как дорожная вещь,tsv:occ:nov_occ_crossing_guard#weapon_access,C,candidate
eq_crossing_guard,сторож брода или переправы,region_novgorod_land,nov_role_guard,nov_occ_crossing_guard,post,,eq_crossing_guard__04,wp_spear,cat_item_object_spear_v1,main_hand,false,1,боевое оружие редко,tsv:occ:nov_occ_crossing_guard#weapon_access,C,candidate
eq_church_guard,церковный сторож,region_novgorod_land,nov_role_church_guard,nov_occ_church_guard,post,,eq_church_guard__01,wp_knife,cat_item_object_utility_knife_v1,belt,true,8,нож,tsv:occ:nov_occ_church_guard#weapon_access | tsv:role:nov_role_church_guard#weapon_rights,C,candidate
eq_church_guard,церковный сторож,region_novgorod_land,nov_role_church_guard,nov_occ_church_guard,post,,eq_church_guard__02,wp_staff,cat_item_object_staff_v1,main_hand,false,4,посох; насилие у церкви крайне рискованно,tsv:occ:nov_occ_church_guard#weapon_access | tsv:role:nov_role_church_guard#weapon_rights,C,candidate
eq_storehouse_keeper,сторож склада,region_novgorod_land,nov_role_guard,nov_occ_storehouse_keeper,post,,eq_storehouse_keeper__01,wp_knife,cat_item_object_utility_knife_v1,belt,true,8,обычный нож,tsv:occ:nov_occ_storehouse_keeper#weapon_access,C,candidate
eq_storehouse_keeper,сторож склада,region_novgorod_land,nov_role_guard,nov_occ_storehouse_keeper,post,,eq_storehouse_keeper__02,wp_staff,cat_item_object_staff_v1,main_hand,false,2,по обстоятельствам,tsv:occ:nov_occ_storehouse_keeper#weapon_access,C,candidate
eq_storehouse_keeper,сторож склада,region_novgorod_land,nov_role_guard,nov_occ_storehouse_keeper,post,,eq_storehouse_keeper__03,wp_utility_axe,cat_item_object_working_axe_v1,belt,false,2,по обстоятельствам,tsv:occ:nov_occ_storehouse_keeper#weapon_access,C,candidate
eq_sotsky,сотский при порядке,region_novgorod_land,nov_role_sotsky,nov_occ_tysyatsky_public_order,town,,eq_sotsky__01,wp_knife,cat_item_object_utility_knife_v1,belt,true,8,нож,tsv:role:nov_role_sotsky#weapon_rights | tsv:occ:nov_occ_tysyatsky_public_order#weapon_access,C,candidate
eq_sotsky,сотский при порядке,region_novgorod_land,nov_role_sotsky,nov_occ_tysyatsky_public_order,town,,eq_sotsky__02,wp_staff,cat_item_object_staff_v1,main_hand,false,4,посох по обстоятельствам,tsv:role:nov_role_sotsky#weapon_rights | tsv:occ:nov_occ_tysyatsky_public_order#weapon_access,C,candidate
eq_sotsky,сотский при порядке,region_novgorod_land,nov_role_sotsky,nov_occ_tysyatsky_public_order,town,,eq_sotsky__03,wp_spear,cat_item_object_spear_v1,main_hand,false,1,служебное оружие по обстоятельствам,tsv:role:nov_role_sotsky#weapon_rights | tsv:occ:nov_occ_tysyatsky_public_order#weapon_access,C,candidate
eq_hunter,охотник и зверолов,region_novgorod_land,nov_role_hunter,nov_occ_hunter_trapper,forest,,eq_hunter__01,wp_knife,cat_item_object_utility_knife_v1,belt,true,8,"охотничий нож (HNT0025, A)",tsv:occ:nov_occ_hunter_trapper#weapon_access | wk:claim:agriculture-fauna-ash-hunting-bow | master:mc:HNT0003 | master:mc:HNT0005 | master:mc:HNT0025,B,candidate
eq_hunter,охотник и зверолов,region_novgorod_land,nov_role_hunter,nov_occ_hunter_trapper,forest,,eq_hunter__02,wp_knife_sheath,cat_container_form_knife_sheath_v1,belt,true,8,ножны,tsv:occ:nov_occ_hunter_trapper#weapon_access | wk:claim:agriculture-fauna-ash-hunting-bow | master:mc:HNT0003 | master:mc:HNT0005 | master:mc:HNT0025,B,candidate
eq_hunter,охотник и зверолов,region_novgorod_land,nov_role_hunter,nov_occ_hunter_trapper,forest,,eq_hunter__03,wp_bow_self,cat_item_object_bow_v1,back,false,4,охотничий лук — обычно,tsv:occ:nov_occ_hunter_trapper#weapon_access | wk:claim:agriculture-fauna-ash-hunting-bow | master:mc:HNT0003 | master:mc:HNT0005 | master:mc:HNT0025,B,candidate
eq_hunter,охотник и зверолов,region_novgorod_land,nov_role_hunter,nov_occ_hunter_trapper,forest,,eq_hunter__04,wp_arrow,cat_item_object_arrow_v1,quiver,false,4,при луке,tsv:occ:nov_occ_hunter_trapper#weapon_access | wk:claim:agriculture-fauna-ash-hunting-bow | master:mc:HNT0003 | master:mc:HNT0005 | master:mc:HNT0025,B,candidate
eq_hunter,охотник и зверолов,region_novgorod_land,nov_role_hunter,nov_occ_hunter_trapper,forest,,eq_hunter__05,wp_quiver,cat_item_object_quiver_v1,belt,false,4,при луке,tsv:occ:nov_occ_hunter_trapper#weapon_access | wk:claim:agriculture-fauna-ash-hunting-bow | master:mc:HNT0003 | master:mc:HNT0005 | master:mc:HNT0025,B,candidate
eq_hunter,охотник и зверолов,region_novgorod_land,nov_role_hunter,nov_occ_hunter_trapper,forest,,eq_hunter__06,wp_ah_blunt,cat_item_object_arrowhead_v1,quiver,false,2,пушная охота,tsv:occ:nov_occ_hunter_trapper#weapon_access | wk:claim:agriculture-fauna-ash-hunting-bow | master:mc:HNT0003 | master:mc:HNT0005 | master:mc:HNT0025,B,candidate
eq_hunter,охотник и зверолов,region_novgorod_land,nov_role_hunter,nov_occ_hunter_trapper,forest,,eq_hunter__07,wp_ah_broad_hunting,cat_item_object_arrowhead_v1,quiver,false,2,крупная дичь,tsv:occ:nov_occ_hunter_trapper#weapon_access | wk:claim:agriculture-fauna-ash-hunting-bow | master:mc:HNT0003 | master:mc:HNT0005 | master:mc:HNT0025,B,candidate
eq_hunter,охотник и зверолов,region_novgorod_land,nov_role_hunter,nov_occ_hunter_trapper,forest,,eq_hunter__08,wp_rogatina,cat_item_object_rogatina_v1,main_hand,false,2,на крупного зверя,tsv:occ:nov_occ_hunter_trapper#weapon_access | wk:claim:agriculture-fauna-ash-hunting-bow | master:mc:HNT0003 | master:mc:HNT0005 | master:mc:HNT0025,B,candidate
eq_hunter,охотник и зверолов,region_novgorod_land,nov_role_hunter,nov_occ_hunter_trapper,forest,,eq_hunter__09,wp_utility_axe,cat_item_object_working_axe_v1,belt,false,4,рабочее орудие,tsv:occ:nov_occ_hunter_trapper#weapon_access | wk:claim:agriculture-fauna-ash-hunting-bow | master:mc:HNT0003 | master:mc:HNT0005 | master:mc:HNT0025,B,candidate
eq_hunter,охотник и зверолов,region_novgorod_land,nov_role_hunter,nov_occ_hunter_trapper,forest,,eq_hunter__10,wp_signal_horn,cat_item_object_signal_horn_v1,belt,false,1,охотничий рожок (HNT0006),tsv:occ:nov_occ_hunter_trapper#weapon_access | wk:claim:agriculture-fauna-ash-hunting-bow | master:mc:HNT0003 | master:mc:HNT0005 | master:mc:HNT0025,B,candidate
eq_messenger,гонец,region_novgorod_land,,nov_occ_messenger_runner,road,,eq_messenger__01,wp_knife,cat_item_object_utility_knife_v1,belt,true,8,нож,tsv:occ:nov_occ_messenger_runner#weapon_access,C,candidate
eq_messenger,гонец,region_novgorod_land,,nov_occ_messenger_runner,road,,eq_messenger__02,wp_utility_axe,cat_item_object_working_axe_v1,belt,false,2,"нож, топор, посох как дорожные вещи",tsv:occ:nov_occ_messenger_runner#weapon_access,C,candidate
eq_messenger,гонец,region_novgorod_land,,nov_occ_messenger_runner,road,,eq_messenger__03,wp_staff,cat_item_object_staff_v1,main_hand,false,2,как дорожная вещь,tsv:occ:nov_occ_messenger_runner#weapon_access,C,candidate
eq_messenger,гонец,region_novgorod_land,,nov_occ_messenger_runner,road,,eq_messenger__04,wp_flail,cat_item_object_flail_v1,belt,false,1,боевое оружие редко,tsv:occ:nov_occ_messenger_runner#weapon_access,C,candidate
eq_merchant_road,купец в дороге,region_novgorod_land,nov_role_merchant_guest,nov_occ_long_distance_merchant,road,,eq_merchant_road__01,wp_knife,cat_item_object_utility_knife_v1,belt,true,8,обычный нож; охрана нанимается отдельно,tsv:occ:nov_occ_long_distance_merchant#weapon_access | tsv:role:nov_role_merchant_guest#weapon_rights,C,candidate
eq_merchant_road,купец в дороге,region_novgorod_land,nov_role_merchant_guest,nov_occ_long_distance_merchant,road,,eq_merchant_road__02,wp_sword,cat_item_object_sword_v1,belt_left,false,1,"оружие возможно по статусу, службе или дороге",tsv:occ:nov_occ_long_distance_merchant#weapon_access | tsv:role:nov_role_merchant_guest#weapon_rights,C,candidate
eq_merchant_road,купец в дороге,region_novgorod_land,nov_role_merchant_guest,nov_occ_long_distance_merchant,road,,eq_merchant_road__03,wp_utility_axe,cat_item_object_working_axe_v1,belt,false,1,дорога,tsv:occ:nov_occ_long_distance_merchant#weapon_access | tsv:role:nov_role_merchant_guest#weapon_rights,C,candidate
