id	name_ru	name_lat	name_en	group	life_form	habitats	vis	flow	fruit	winter_look	cues	uses	tox	look	edib	yield	refs	conf	ev	notes
fl_hb_ranunculus_acris	лютик едкий	Ranunculus acris	meadow buttercup	forb_meadow	perennial_herb	MEADOW:8 PASTURE:4	5-10	6-8	7-9		глянцевые жёлтые цветы над лугом; скот обходит его на пастбище	—	свежий сок раздражает кожу; ядовит в свежем виде для скота, в сене безвреден	fl_hb_potentilla_erecta,fl_hb_ranunculus_repens: жёлтые цветы у лапчатки и других лютиков	no	пучок	wk:claim:static-fresh-ranunculaceae-sap-can-irritate-skin gbif wiki	C	WK: сок лютиковых раздражает кожу
fl_hb_ranunculus_repens	лютик ползучий	Ranunculus repens	creeping buttercup	forb_wetland	perennial_herb	WETMEADOW:4 RUDERAL:2 MARGIN:2	4-10	5-8	6-9		ползучие плети с жёлтыми цветами на сырой земле, в колеях	—	сок раздражает кожу	fl_hb_ranunculus_acris: сходный лютик	no	пучок	wk:claim:static-fresh-ranunculaceae-sap-can-irritate-skin gbif wiki	C	WK: сок лютиковых
fl_hb_ranunculus_sceleratus	лютик ядовитый	Ranunculus sceleratus	celery-leaved buttercup	forb_wetland	annual_herb	BANK:2 SHORE:1	5-10	6-8	7-9		мясистый стебель, мелкие бледно-жёлтые цветы на илистых берегах	—	очень едкий сок; ядовит	fl_hb_ranunculus_repens: другой лютик	no	пучок	wk:claim:static-ranunculus-scel-modern-native-range-includes-northwest-european-russia wk:claim:static-fresh-ranunculaceae-sap-can-irritate-skin gbif wiki	B	WK: современный ареал включает СЗ России
fl_hb_caltha_palustris	калужница болотная	Caltha palustris	marsh marigold	forb_wetland	perennial_herb	FEN:4 WETMEADOW:4 BANK:4	4-9	4-6	6-7		ранние ярко-жёлтые «чаши» и глянцевые округлые листья у ручьёв	—	ядовита в свежем виде (лютиковые)	fl_hb_ficaria_verna: сходные жёлтые цветы и листья	no	пучок	wk:claim:static-fresh-ranunculaceae-sap-can-irritate-skin gbif wiki	C	WK: сок лютиковых
fl_hb_leucanthemum_vulgare	нивяник обыкновенный	Leucanthemum vulgare	oxeye daisy	forb_meadow	perennial_herb	MEADOW:4 MARGIN:2	5-10	6-7	7-9		белые «ромашки» с жёлтой серединой по сухим лугам	—			none	охапка	gbif wiki	C	современный ареал
fl_hb_achillea_millefolium	тысячелистник обыкновенный	Achillea millefolium	yarrow	forb_meadow	perennial_herb	MEADOW:4 PASTURE:4 RUDERAL:4	1-12	6-9	8-10	сухие бурые щитки торчат над снегом	перисто-рассечённые листья, плоские белые щитки, горьковато-пряный запах	лечебное применение для Руси 1230 не засвидетельствовано			none	пучок	gbif wiki	C	современный ареал
fl_hb_hypericum_perforatum	зверобой продырявленный	Hypericum perforatum	St John's wort	forb_meadow	perennial_herb	EDGE:4 MEADOW:2 MARGIN:2	1-12	6-8	8-9	сухие рыжие стебли с коробочками над снегом	жёлтые цветы; листья на просвет в точках; красный сок цветков на пальцах	краситель (реконструкция)	вызывает светочувствительность у скота	fl_hb_galium_verum,fl_hb_solidago_virgaurea: другие жёлтые цветы сухих лугов и опушек	no	пучок	gbif wiki	C	современный ареал	
fl_hb_galium_verum	подмаренник настоящий	Galium verum	lady's bedstraw	forb_meadow	perennial_herb	MEADOW:4 MARGIN:2	5-10	6-8	8-9		пенистые жёлтые метёлки с медовым запахом на сухих лугах	краситель (корни — красный; реконструкция)			none	пучок	gbif wiki	C	современный ареал
fl_hb_galium_mollugo	подмаренник мягкий	Galium mollugo	hedge bedstraw	forb_meadow	perennial_herb	MEADOW:4 MARGIN:4 EDGE:2	5-10	6-8	8-9		белые облачка мелких цветков по межам и лугам	—			none	пучок	gbif wiki	C	современный ареал
fl_hb_campanula_patula	колокольчик раскидистый	Campanula patula	spreading bellflower	forb_meadow	biennial_herb	MEADOW:2 EDGE:2	5-9	6-7	8-9		лиловые раскрытые колокольчики на тонких стеблях	—			none	пучок	gbif wiki	C	современный ареал
fl_hb_knautia_arvensis	короставник полевой	Knautia arvensis	field scabious	forb_meadow	perennial_herb	MEADOW:2 MARGIN:2	5-10	6-8	8-9		лилово-голубые плоские головки на межах	—			none	пучок	gbif wiki	C	современный ареал
fl_hb_plantago_major	подорожник большой	Plantago major	greater plantain	forb_ruderal	perennial_herb	TRAMPLED:8 PASTURE:4 RUDERAL:4	4-10	6-8	7-9		широкие жилистые листья розеткой прямо на тропе, тонкие колосья	прикладывание к ранам — народная практика; для 1230 не засвидетельствовано			none	горсть	gbif wiki	C	современный ареал
fl_hb_plantago_lanceolata	подорожник ланцетолистный	Plantago lanceolata	ribwort plantain	forb_meadow	perennial_herb	MEADOW:4 PASTURE:4	4-10	5-8	7-9		узкие листья и тёмные головки на длинных «хлыстиках»	корм			none	горсть	gbif wiki	C	современный ареал
fl_hb_rumex_acetosa	щавель кислый	Rumex acetosa	common sorrel	forb_meadow	perennial_herb	MEADOW:4 PASTURE:2 MARGIN:2	4-10	5-7	7-8		кислые копьевидные листья, ржаво-красные метёлки в июне	пищевая зелень (MASTER C);краситель (WK: листья щавеля — совр. пример)	щавелевая кислота: в больших количествах вредна		fresh	горсть	wk:claim:place-plant-leaves-can-serve-as-a-dye-source-with-sorrel-foliage-as-modern-example master:ING0055 src:KIRYANOVA1979 gbif wiki	B	«щавель кислый» среди сорняков в зерне Новгорода и соседних памятников (Кирьянова 1979)
fl_hb_rumex_acetosella	щавелёк малый	Rumex acetosella	sheep's sorrel	forb_ruderal	perennial_herb	ARABLE:4 PASTURE:2 PINEDRY:2	4-10	5-8	7-9		мелкие листья-стрелки, рыжие куртины на бедной песчаной пашне	—	щавелевая кислота		fresh	горсть	gbif wiki	C	современный ареал; индикатор кислых бедных почв
fl_hb_alchemilla_vulgaris	манжетка обыкновенная	Alchemilla vulgaris	lady's mantle	forb_meadow	perennial_herb	MEADOW:4 PASTURE:4	4-10	6-8	7-9		складчатые круглые листья с каплей росы в середине по утрам	—			none	горсть	gbif wiki	C	современный ареал
fl_hb_geranium_pratense	герань луговая	Geranium pratense	meadow crane's-bill	forb_meadow	perennial_herb	MEADOW:2 BANK:2	5-10	6-8	8-9		крупные сине-фиолетовые цветы на пойменных лугах	—			none	пучок	gbif wiki	C	современный ареал
fl_hb_geranium_sylvaticum	герань лесная	Geranium sylvaticum	wood crane's-bill	forb_forest	perennial_herb	EDGE:4 BROADLEAF:2 MIXED:2	5-10	6-7	7-8		лилово-розовые цветы и пальчатые листья на опушках	—			none	пучок	gbif wiki	C	современный ареал
fl_hb_veronica_chamaedrys	вероника дубравная	Veronica chamaedrys	germander speedwell	forb_meadow	perennial_herb	MEADOW:4 EDGE:4	4-10	5-6	6-7		ярко-голубые мелкие цветы с белым глазком на опушках	—			none	горсть	gbif wiki	C	современный ареал
fl_hb_stellaria_graminea	звездчатка злаковая	Stellaria graminea	lesser stitchwort	forb_meadow	perennial_herb	MEADOW:4 MARGIN:2	5-10	6-8	7-9		белые звёздочки с глубоко надрезанными лепестками в траве	—			none	горсть	gbif wiki	C	современный ареал
fl_hb_taraxacum_officinale	одуванчик лекарственный	Taraxacum officinale	dandelion	forb_ruderal	perennial_herb	RUDERAL:8 PASTURE:4 MEADOW:4	4-10	5-6	6-7		жёлтые корзинки, потом белые шары пуха; горький млечный сок	молодые листья — горькая зелень (пищевое использование в 1230 — реконструкция)			fresh	горсть	gbif wiki	C	современный ареал
fl_hb_tanacetum_vulgare	пижма обыкновенная	Tanacetum vulgare	tansy	forb_ruderal	perennial_herb	RUDERAL:4 MARGIN:4 BANK:2	1-12	7-9	9-10	сухие бурые «пуговки» соцветий торчат из снега	жёлтые пуговицы соцветий и резкий камфорный запах	отпугивание насекомых — поздняя практика; для 1230 не засвидетельствовано	ядовита в больших количествах	fl_hb_achillea_millefolium: сходные плоские щитки соцветий (у тысячелистника белые)	no	пучок	gbif wiki	C	современный ареал	
fl_hb_artemisia_vulgaris	полынь обыкновенная (чернобыльник)	Artemisia vulgaris	mugwort	forb_ruderal	perennial_herb	RUDERAL:4 MARGIN:2 BANK:2	1-12	7-9	9-10	высокие сухие стебли у изгородей стоят всю зиму	высокие стебли с серебристой изнанкой листьев, горький запах	—	пыльца — аллерген		none	пучок	gbif wiki	C	современный ареал
fl_hb_artemisia_absinthium	полынь горькая	Artemisia absinthium	wormwood	forb_ruderal	perennial_herb	RUDERAL:2 MARGIN:2	1-12	7-8	9-10	серебристые сухие стебли у построек	серебристо-войлочная полынь с очень горьким запахом у построек	—	ядовита в больших количествах	fl_hb_artemisia_vulgaris: другая полынь	no	пучок	gbif wiki	C	современный ареал; вероятно спутник поселений	
fl_hb_chamerion_angustifolium	иван-чай узколистный (кипрей)	Chamerion angustifolium	fireweed	forb_forest	perennial_herb	EDGE:8 RUDERAL:2	1-12	7-8	8-9	сухие бурые стебли с пустыми стручками на гарях	сплошные розово-лиловые заросли на гарях и вырубках; осенью летит пух	медонос;пух (реконструкция)			none	охапка	gbif wiki	C	современный ареал	«копорский чай» — поздняя практика (XVIII в.), для 1230 не использовать
fl_hb_solidago_virgaurea	золотарник обыкновенный	Solidago virgaurea	goldenrod	forb_forest	perennial_herb	EDGE:2 PINEDRY:2	5-10	7-9	9-10		жёлтые кисти по сухим опушкам	—			none	пучок	gbif wiki	C	современный ареал	S. canadensis — поздний интродуцент (denylist)
fl_hb_heracleum_sibiricum	борщевик сибирский	Heracleum sibiricum	Siberian hogweed	forb_meadow	biennial_herb	MEADOW:4 EDGE:2 BANK:2	1-12	6-8	8-9	сухие зонтики и полые стебли стоят над снегом	крупные рассечённые листья, белые зонтики выше пояса на пойменных лугах	молодые черешки и листья в варево (реконструкция)	сок на солнце может вызывать ожоги кожи	fl_hb_angelica_sylvestris,fl_hb_cicuta_virosa: другие зонтичные, в т.ч. смертельно ядовитый вех	after_processing_only	охапка	gbif wiki	C	современный ареал	борщевик Сосновского — поздний интродуцент (denylist)
fl_hb_angelica_sylvestris	дудник лесной	Angelica sylvestris	wild angelica	forb_wetland	perennial_herb	WETMEADOW:4 EDGE:2 BANK:2	1-12	7-8	8-9	полые сухие стебли-дудки над снегом	высокие пурпурные полые стебли с шаровидными белыми зонтиками	—		fl_hb_cicuta_virosa: смертельно ядовитый вех на тех же сырых местах	no	охапка	gbif wiki	C	современный ареал
fl_hb_anthriscus_sylvestris	купырь лесной	Anthriscus sylvestris	cow parsley	forb_meadow	perennial_herb	MEADOW:4 EDGE:4 RUDERAL:2	4-10	5-6	6-7		ранние белые кружевные зонтики по лугам и опушкам	—		fl_hb_conium_maculatum: сходный ядовитый болиголов	no	охапка	gbif wiki	C	современный ареал	без уверенной идентификации не еда
fl_hb_aegopodium_podagraria	сныть обыкновенная	Aegopodium podagraria	ground elder	forb_forest	perennial_herb	BROADLEAF:8 MIXED:4 EDGE:4 GARDEN:2	4-10	6-7	7-8		сплошной покров тройчатых листьев под лиственными деревьями, белые зонтики	молодые листья в похлёбку (MASTER C, осторожная реконструкция)		fl_hb_conium_maculatum,fl_hb_cicuta_virosa: ядовитые зонтичные	fresh	охапка	master:ING0056 gbif wiki	C	MASTER: сныть как пища (C)
fl_hb_conium_maculatum	болиголов пятнистый	Conium maculatum	poison hemlock	forb_ruderal	biennial_herb	RUDERAL:1	5-10	6-8	8-9		гладкий стебель с красно-бурыми пятнами, «мышиный» запах растёртых листьев	—	смертельно ядовит всеми частями	fl_hb_anthriscus_sylvestris,fl_hb_aegopodium_podagraria,fl_hb_heracleum_sibiricum: съедобные или безвредные зонтичные	no	пучок	wk:claim:final-nature-poison-hemlock-is-a-toxic-plant-and-its-parts-are-not-food gbif wiki	C	WK: ядовит; присутствие в Новгородской земле XIII в. не подтверждено — редкий рудерал
fl_hb_cicuta_virosa	вех ядовитый (цикута)	Cicuta virosa	cowbane	forb_wetland	perennial_herb	SHORE:2 FEN:2	5-10	7-8	8-9		толстое корневище с поперечными полостями, жёлтый сок; растёт в воде у берега	—	смертельно ядовит (цикутоксин), особенно корневище	fl_hb_sium_latifolium,fl_hb_angelica_sylvestris,fl_hb_heracleum_sibiricum: другие водные и луговые зонтичные	no	пучок	gbif wiki	C	современный ареал
fl_hb_sium_latifolium	поручейник широколистный	Sium latifolium	greater water-parsnip	forb_wetland	perennial_herb	SHORE:2	5-10	7-8	8-9		зонтичное с перистыми листьями в воде у берега	—	считается ядовитым	fl_hb_cicuta_virosa: смертельно ядовитый вех	no	пучок	gbif wiki	C	современный ареал
fl_hb_oenanthe_aquatica	омежник водный	Oenanthe aquatica	fine-leaved water-dropwort	forb_wetland	biennial_herb	SHORE:2	5-10	6-8	8-9		зонтичное в стоячей воде с тонкорассечёнными подводными листьями	—	ядовит	fl_hb_cicuta_virosa: другое водное зонтичное	no	пучок	gbif wiki	C	современный ареал
fl_hb_aconitum_septentrionale	борец северный (аконит)	Aconitum septentrionale	northern wolfsbane	forb_forest	perennial_herb	MIXED:1 BROADLEAF:1	5-10	6-8	8-9		высокие лилово-фиолетовые «шлемики» цветков в сыром лесу	—	смертельно ядовит всеми частями	fl_hb_geranium_sylvaticum: сходные пальчатые листья	no	пучок	gbif wiki	C	современный ареал; на северо-западе редок
fl_hb_paris_quadrifolia	вороний глаз четырёхлистный	Paris quadrifolia	herb-Paris	forb_forest	perennial_herb	MIXED:2 BROADLEAF:2	5-9	5-6	7-8		четыре листа крестом и одна сине-чёрная ягода в центре	—	ягода и всё растение ядовиты	fl_br_vaccinium_myrtillus,fl_br_vaccinium_uliginosum: чёрно-синие съедобные ягоды	no	горсть	gbif wiki	C	современный ареал	двойник черники
fl_hb_convallaria_majalis	ландыш майский	Convallaria majalis	lily of the valley	forb_forest	perennial_herb	MIXED:2 BROADLEAF:2 EDGE:2	5-10	5-6	8-9		пара широких листьев и кисть белых душистых колокольчиков; осенью красные ягоды	—	ядовит (сердечные гликозиды), ягоды опасны	fl_hb_maianthemum_bifolium: сходные листья; ягоды похожи на красные ягоды	no	горсть	gbif wiki	C	современный ареал
fl_hb_maianthemum_bifolium	майник двулистный	Maianthemum bifolium	May lily	forb_forest	perennial_herb	CONIFER:8 MIXED:4	5-10	5-6	8-9		два сердцевидных листа, белая кисточка; осенью красные крапчатые ягодки	—	ягоды слабо ядовиты	fl_hb_convallaria_majalis: ландыш	no	горсть	gbif wiki	C	современный ареал
fl_hb_oxalis_acetosella	кислица обыкновенная	Oxalis acetosella	wood sorrel	forb_forest	perennial_herb	CONIFER:8 MIXED:4	4-10	5-6	6-8		тройчатые «клеверные» листья, складывающиеся к вечеру; кислый вкус	кислые листья жуют (реконструкция)	щавелевая кислота в больших количествах	fl_hb_trifolium_repens: клевер	fresh	горсть	gbif wiki	C	современный ареал
fl_hb_trientalis_europaea	седмичник европейский	Lysimachia europaea	chickweed-wintergreen	forb_forest	perennial_herb	CONIFER:4 MIXED:2	5-9	6-7	7-8		мутовка листьев и белая звёздочка цветка в ельнике	—			none	горсть	gbif wiki	C	современный ареал
fl_hb_linnaea_borealis	линнея северная	Linnaea borealis	twinflower	forb_forest	evergreen_subshrub	CONIFER:2	1-12	6-7	8	зелёные плети под снегом	ползучие плети с парами розовых колокольчиков во мху	—			none	горсть	gbif wiki	C	современный ареал
fl_hb_pyrola_rotundifolia	грушанка круглолистная	Pyrola rotundifolia	round-leaved wintergreen	forb_forest	evergreen_herb	CONIFER:2 MIXED:2	1-12	6-7	8-9	кожистые листья под снегом	кожистые круглые листья и белые восковые цветки	—			none	горсть	gbif wiki	C	современный ареал
fl_hb_orthilia_secunda	ортилия однобокая	Orthilia secunda	one-sided wintergreen	forb_forest	evergreen_herb	CONIFER:2 MIXED:2	1-12	6-7	8-9	листья под снегом	зелёные колокольчики на одну сторону	—			none	горсть	gbif wiki	C	современный ареал
fl_hb_melampyrum_pratense	марьянник луговой	Melampyrum pratense	common cow-wheat	forb_forest	annual_herb	CONIFER:4 MIXED:4 PINEDRY:2	5-10	6-8	7-9		бледно-жёлтые парные цветки в боровом черничнике	—	семена ядовиты (аукубин)	fl_cu_triticum_aestivum: семена марьянников сходны с зерном злаков (засорение зерна описано для полевого марьянника)	no	горсть	gbif wiki	C	современный ареал	
fl_hb_anemone_nemorosa	ветреница дубравная	Anemone nemorosa	wood anemone	forb_forest	perennial_herb	BROADLEAF:8 MIXED:4	4-6	4-5	5-6		весенний белый ковёр цветов под голыми деревьями	—	ядовита (протоанемонин)	fl_hb_oxalis_acetosella: белые весенние цветки съедобной кислицы	no	горсть	gbif wiki	C	современный ареал	весенний эфемероид
fl_hb_hepatica_nobilis	печёночница благородная	Hepatica nobilis	liverleaf	forb_forest	perennial_herb	MIXED:4 BROADLEAF:4	1-12	4-5	5-6	трёхлопастные листья зимуют под снегом	синие цветы сразу после снега среди прошлогодних листьев	—	ядовита в свежем виде	fl_hb_anemone_nemorosa: другие весенние лютиковые	no	горсть	gbif wiki	C	современный ареал	
fl_hb_asarum_europaeum	копытень европейский	Asarum europaeum	asarabacca	forb_forest	evergreen_herb	BROADLEAF:4 MIXED:2	1-12	4-5	6	глянцевые почковидные листья зимуют	тёмные блестящие листья-«копытца», перечный запах корня	—	ядовит	fl_hb_glechoma_hederacea: округлые листья у земли	no	горсть	gbif wiki	C	современный ареал	
fl_hb_pulmonaria_obscura	медуница неясная	Pulmonaria obscura	unspotted lungwort	forb_forest	perennial_herb	BROADLEAF:4 MIXED:2	4-9	4-5	5-6		весенние цветы, меняющие цвет с розового на синий	медонос			none	горсть	gbif wiki	C	современный ареал
fl_hb_ficaria_verna	чистяк весенний	Ficaria verna	lesser celandine	forb_forest	perennial_herb	BROADLEAF:4 BANK:2	4-6	4-5	5		глянцевые жёлтые звёзды весной в пойменном лесу, листья быстро исчезают	—	ядовит в свежем виде (лютиковые)	fl_hb_caltha_palustris: калужница	no	горсть	wk:claim:static-fresh-ranunculaceae-sap-can-irritate-skin gbif wiki	C	WK: сок лютиковых
fl_hb_gagea_lutea	гусиный лук жёлтый	Gagea lutea	yellow star-of-Bethlehem	forb_forest	perennial_herb	BROADLEAF:2 GARDEN:1	4-5	4-5	5		жёлтые звёздочки ранней весной под деревьями	—			none	горсть	gbif wiki	C	современный ареал
fl_hb_impatiens_noli_tangere	недотрога обыкновенная	Impatiens noli-tangere	touch-me-not balsam	forb_forest	annual_herb	MIXED:4 BROADLEAF:4 BANK:2	5-10	7-8	8-9		жёлтые висячие цветки; спелые коробочки взрываются от касания	—	слабо ядовита	fl_hb_lysimachia_vulgaris: жёлтые цветки на сырых местах	no	пучок	gbif wiki	C	современный ареал	
fl_hb_urtica_dioica	крапива двудомная	Urtica dioica	stinging nettle	forb_ruderal	perennial_herb	RUDERAL:8 BROADLEAF:4 BANK:4 GARDEN:2	1-12	6-8	8-9	сухие стебли у изгородей стоят всю зиму	жгучие волоски, густые заросли у изгородей, выгребных ям и на пожарищах	молодые листья — еда (WK);лубяное волокно (WK)	жгучие волоски — жжение и волдыри		fresh	охапка	wk:claim:research-urtica-dioica-young-tender-leaves-are-documented-edible-parts wk:claim:research-urtica-dioica-trichomes-can-produce-skin-sting-or-welts wk:claim:candidate-nettle-bast-fibre-retting-decortication master:ING0054 gbif wiki	B	WK: съедобность и волокно — универсально; MASTER: пища (C)	маркер богатой азотом почвы у жилья
fl_hb_atriplex_patula	лебеда раскидистая	Atriplex patula	common orache	forb_ruderal	annual_herb	RUDERAL:4 GARDEN:4 ARABLE:2	5-10	7-9	8-10		мучнистые копьевидные листья на огородах и мусорных местах	молодые листья — зелень;семена — голодная примесь к хлебу (MASTER C: лебеда)			fresh	горсть	master:ING0057 gbif wiki	C	MASTER: лебеда как пища (C)	голодный 1230 г.: «лебеда» в хлебе — реконструкция, не факт источника
fl_hb_arctium_tomentosum	лопух паутинистый	Arctium tomentosum	woolly burdock	forb_ruderal	biennial_herb	RUDERAL:4 BANK:2	1-12	7-8	9-10	сухие стебли с колючими корзинками цепляются за одежду зимой	огромные листья у заборов, цепкие «репьи» на одежде и шерсти	корень съедобен после варки (реконструкция)			after_processing_only	охапка	gbif wiki	C	современный ареал
fl_hb_capsella_bursa_pastoris	пастушья сумка	Capsella bursa-pastoris	shepherd's purse	forb_ruderal	annual_herb	RUDERAL:4 GARDEN:2 ARABLE:2	4-10	4-9	5-10		треугольные «сумочки»-стручки на тонком стебле у дорог	—			fresh	горсть	gbif wiki	C	современный ареал
fl_hb_polygonum_aviculare	горец птичий (спорыш)	Polygonum aviculare	knotgrass	forb_ruderal	annual_herb	TRAMPLED:8 RUDERAL:4	5-10	6-9	7-10		плотный низкий ковёр на утоптанных дворах и улицах	корм птице			none	горсть	gbif wiki	C	современный ареал
fl_hb_persicaria_hydropiper	горец перечный (водяной перец)	Persicaria hydropiper	water-pepper	forb_wetland	annual_herb	BANK:4 TRAMPLED:2	6-10	7-9	8-10		жгуче-перечный вкус листа, розоватые поникшие колоски у воды	—	жгучий сок раздражает	fl_hb_persicaria_amphibia,fl_hb_polygonum_aviculare: другие горцы	no	пучок	gbif wiki	C	современный ареал	
fl_hb_persicaria_amphibia	горец земноводный	Persicaria amphibia	amphibious bistort	aquatic_floating	perennial_herb	WATERFLOAT:2 SHORE:2	6-10	7-8	8-9		розовые колоски над плавающими листьями в заводях	—			none	пучок	gbif wiki	C	современный ареал
fl_hb_potentilla_anserina	лапчатка гусиная	Potentilla anserina	silverweed	forb_ruderal	perennial_herb	TRAMPLED:4 PASTURE:4 BANK:2	4-10	6-8	7-9		серебристые перистые листья по гусиным выгонам и улицам	корень съедобен (реконструкция)		fl_hb_ranunculus_acris: жёлтые цветы лютика	after_processing_only	горсть	gbif wiki	C	современный ареал
fl_hb_potentilla_erecta	лапчатка прямостоячая (калган)	Potentilla erecta	tormentil	forb_meadow	perennial_herb	PASTURE:2 MEADOW:2 FEN:2	5-10	6-8	7-9		мелкие четырёхлепестковые жёлтые цветки, красный излом корневища	дубление и краситель — поздняя практика; для 1230 реконструкция		fl_hb_ranunculus_acris: пятилепестковый лютик	none	горсть	gbif wiki	C	современный ареал
fl_hb_comarum_palustre	сабельник болотный	Comarum palustre	marsh cinquefoil	forb_wetland	perennial_herb	FEN:4 SHORE:2	5-10	6-7	8-9		тёмно-бордовые звёздчатые цветки на сплавинах	—			none	пучок	gbif wiki	C	современный ареал
fl_hb_menyanthes_trifoliata	вахта трёхлистная	Menyanthes trifoliata	bogbean	forb_wetland	perennial_herb	FEN:4 BOG:2 SHORE:2	5-10	5-6	7-8		тройчатые листья над водой, бахромчатые белые цветки; очень горькая	—			none	пучок	src:VALDAY_BOG2023 gbif wiki	B	Валдай, верховые болота (совр.)
fl_hb_calla_palustris	белокрыльник болотный	Calla palustris	bog arum	forb_wetland	perennial_herb	FEN:2 BOG:2 SHORE:2	5-10	6-7	8-9		сердцевидные листья и белое крыло-покрывало; осенью красные ягоды початком	—	свежий ядовит, жжёт рот; ягоды ядовиты	fl_br_oxycoccus_palustris: красные ягоды на болоте	no	пучок	src:VALDAY_BOG2023 gbif wiki	B	Валдай, верховые болота (совр.)
fl_hb_drosera_rotundifolia	росянка круглолистная	Drosera rotundifolia	round-leaved sundew	forb_wetland	perennial_herb	BOG:4	5-9	6-8	8-9		красные ложечки листьев с блестящими липкими каплями на сфагнуме	—			none	горсть	src:VALDAY_BOG2023 gbif wiki	B	Валдай, верховые болота (совр.)
fl_hb_dactylorhiza_maculata	пальчатокоренник пятнистый	Dactylorhiza maculata	heath spotted orchid	forb_wetland	perennial_herb	FEN:1 BOG:1 WETMEADOW:1	5-9	6-7	8		бледно-лиловые кисти орхидеи, пятнистые листья	—			none	пучок	src:VALDAY_BOG2023 gbif wiki	B	Валдай, верховые болота (совр.)
fl_hb_utricularia_vulgaris	пузырчатка обыкновенная	Utricularia vulgaris	greater bladderwort	aquatic_submerged	perennial_herb	WATERFLOAT:2 FEN:2	6-9	7-8	8-9		жёлтые цветы над водой, под водой — нити с пузырьками	—			none	горсть	src:VALDAY_BOG2023 gbif wiki	B	Валдай, верховые болота (совр.)
fl_hb_typha_latifolia	рогоз широколистный	Typha latifolia	common bulrush (cattail)	aquatic_emergent	perennial_herb	SHORE:8 FEN:2	1-12	6-7	8-10	бурые «початки» рассыпаются пухом над льдом	тёмно-бурые бархатные початки, широкие листья-ленты у воды	листья — циновки (реконструкция);пух — набивка (реконструкция);корневище — голодная пища (реконструкция)			after_processing_only	вязанка	wk:claim:final-nature-rooted-aquatic-herbs-can-combine-substrate-rhizomes-with-floating-or-emergent-leaves gbif wiki	C	в WK рогоз только в research; общая биология водных трав — WK
fl_hb_typha_angustifolia	рогоз узколистный	Typha angustifolia	lesser bulrush	aquatic_emergent	perennial_herb	SHORE:4	1-12	6-7	8-10	сухие початки над льдом	узкие листья и разорванный початок (мужская часть отделена)	как у рогоза широколистного (реконструкция)			after_processing_only	вязанка	gbif wiki	C	современный ареал
fl_hb_phragmites_australis	тростник обыкновенный	Phragmites australis	common reed	aquatic_emergent	perennial_grass	SHORE:8 FEN:4 BANK:4	1-12	7-8	9-10	жёлто-серые сухие стебли с метёлками шуршат над снегом	стена высоких стеблей с пушистыми метёлками, шелест на ветру	циновки (WK);кровля (реконструкция);подстилка	нет		none	вязанка	wk:claim:common-reed-rhizome-produces-stems-in-wetland-habitat wk:claim:static-phragmites-australis-modern-native-range-includes-northwest-european-russia wk:claim:reality-batch-01-wetland-reed-cutting-needs-clear-hand-and-foot-placement wk:claim:r6-suitable-prepared-reed-stems-can-be-interlaced-or-overlapped-and-bound-into-a-mat gbif wiki	B	WK: биология, ареал, резка и циновки	finite source (заросли)
fl_hb_nymphaea_candida	кувшинка чисто-белая	Nymphaea candida	small white water-lily	aquatic_floating	perennial_herb	WATERFLOAT:4	5-10	6-8	8-9		белые чаши цветков, закрывающиеся к вечеру, на круглых плавающих листьях	корневище — голодная пища (реконструкция)	корневище горькое, вредно в сыром виде	fl_hb_nuphar_lutea: кубышка	after_processing_only	охапка	wk:claim:final-nature-rooted-aquatic-herbs-can-combine-substrate-rhizomes-with-floating-or-emergent-leaves gbif wiki	C	общая форма водных трав — WK; вид — совр. ареал
fl_hb_nuphar_lutea	кубышка жёлтая	Nuphar lutea	yellow water-lily	aquatic_floating	perennial_herb	WATERFLOAT:8	5-10	6-8	8-9		жёлтые шарики цветков со спиртово-винным запахом, толстые плавающие листья	—	корневище ядовито	fl_hb_nymphaea_candida: кувшинка	no	охапка	wk:claim:final-nature-rooted-aquatic-herbs-can-combine-substrate-rhizomes-with-floating-or-emergent-leaves gbif wiki	C	общая форма водных трав — WK
fl_hb_potamogeton_natans	рдест плавающий	Potamogeton natans	broad-leaved pondweed	aquatic_floating	perennial_herb	WATERFLOAT:4	5-10	6-8	8-9		эллиптические плавающие листья и зелёные колоски над водой	—			none	охапка	gbif wiki	C	современный ареал
fl_hb_potamogeton_perfoliatus	рдест пронзённолистный	Potamogeton perfoliatus	perfoliate pondweed	aquatic_submerged	perennial_herb	WATERSUB:4	5-10	6-8	8-9		подводные заросли, цепляющиеся за весло и сеть	—			none	охапка	wk:claim:mb14-practical-net-draw-needs-clear-controlled-water-edge gbif wiki	C	WK: заросли мешают неводу
fl_hb_lemna_minor	ряска малая	Lemna minor	common duckweed	aquatic_floating	annual_herb	WATERFLOAT:4	5-10	—	—		сплошная зелёная плёнка крошечных листочков на стоячей воде	корм уткам			none	горсть	gbif wiki	C	современный ареал
fl_hb_hydrocharis_morsus_ranae	водокрас лягушачий	Hydrocharis morsus-ranae	frogbit	aquatic_floating	perennial_herb	WATERFLOAT:2	6-9	7-8	—		маленькие круглые листья-«монетки» с белыми цветками в заводях	—			none	горсть	gbif wiki	C	современный ареал
