fd_id,month,availability,basis,source_refs,confidence,status
fd_cucumber,12,unavailable,summer_vegetable,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0045:dec""]",C,candidate
fd_peas_dry,1,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0046:jan""]",A,candidate
fd_peas_dry,2,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0046:feb""]",A,candidate
fd_peas_dry,3,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0046:mar""]",A,candidate
fd_peas_dry,4,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0046:apr""]",A,candidate
fd_peas_dry,5,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0046:may""]",A,candidate
fd_peas_dry,6,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0046:jun""]",A,candidate
fd_peas_dry,7,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0046:jul""]",A,candidate
fd_peas_dry,8,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0046:aug""]",A,candidate
fd_peas_dry,9,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0046:sep""]",A,candidate
fd_peas_dry,10,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0046:oct""]",A,candidate
fd_peas_dry,11,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0046:nov""]",A,candidate
fd_peas_dry,12,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0046:dec""]",A,candidate
fd_peas_boiled,1,conditional,made_as_needed,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0047:jan""]",B,candidate
fd_peas_boiled,2,conditional,made_as_needed,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0047:feb""]",B,candidate
fd_peas_boiled,3,conditional,made_as_needed,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0047:mar""]",B,candidate
fd_peas_boiled,4,conditional,made_as_needed,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0047:apr""]",B,candidate
fd_peas_boiled,5,conditional,made_as_needed,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0047:may""]",B,candidate
fd_peas_boiled,6,conditional,made_as_needed,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0047:jun""]",B,candidate
fd_peas_boiled,7,conditional,made_as_needed,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0047:jul""]",B,candidate
fd_peas_boiled,8,conditional,made_as_needed,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0047:aug""]",B,candidate
fd_peas_boiled,9,conditional,made_as_needed,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0047:sep""]",B,candidate
fd_peas_boiled,10,conditional,made_as_needed,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0047:oct""]",B,candidate
fd_peas_boiled,11,conditional,made_as_needed,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0047:nov""]",B,candidate
fd_peas_boiled,12,conditional,made_as_needed,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0047:dec""]",B,candidate
fd_pea_flour,1,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0048:jan""]",B,candidate
fd_pea_flour,2,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0048:feb""]",B,candidate
fd_pea_flour,3,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0048:mar""]",B,candidate
fd_pea_flour,4,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0048:apr""]",B,candidate
fd_pea_flour,5,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0048:may""]",B,candidate
fd_pea_flour,6,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0048:jun""]",B,candidate
fd_pea_flour,7,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0048:jul""]",B,candidate
fd_pea_flour,8,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0048:aug""]",B,candidate
fd_pea_flour,9,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0048:sep""]",B,candidate
fd_pea_flour,10,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0048:oct""]",B,candidate
fd_pea_flour,11,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0048:nov""]",B,candidate
fd_pea_flour,12,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0048:dec""]",B,candidate
fd_mixed_legumes,1,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0049:jan""]",B,candidate
fd_mixed_legumes,2,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0049:feb""]",B,candidate
fd_mixed_legumes,3,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0049:mar""]",B,candidate
fd_mixed_legumes,4,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0049:apr""]",B,candidate
fd_mixed_legumes,5,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0049:may""]",B,candidate
fd_mixed_legumes,6,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0049:jun""]",B,candidate
fd_mixed_legumes,7,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0049:jul""]",B,candidate
fd_mixed_legumes,8,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0049:aug""]",B,candidate
fd_mixed_legumes,9,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0049:sep""]",B,candidate
fd_mixed_legumes,10,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0049:oct""]",B,candidate
fd_mixed_legumes,11,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0049:nov""]",B,candidate
fd_mixed_legumes,12,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0049:dec""]",B,candidate
fd_beans_lentils_uncertain,1,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0050:jan""]",C,candidate
fd_beans_lentils_uncertain,2,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0050:feb""]",C,candidate
fd_beans_lentils_uncertain,3,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0050:mar""]",C,candidate
fd_beans_lentils_uncertain,4,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0050:apr""]",C,candidate
fd_beans_lentils_uncertain,5,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0050:may""]",C,candidate
fd_beans_lentils_uncertain,6,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0050:jun""]",C,candidate
fd_beans_lentils_uncertain,7,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0050:jul""]",C,candidate
fd_beans_lentils_uncertain,8,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0050:aug""]",C,candidate
fd_beans_lentils_uncertain,9,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0050:sep""]",C,candidate
fd_beans_lentils_uncertain,10,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0050:oct""]",C,candidate
fd_beans_lentils_uncertain,11,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0050:nov""]",C,candidate
fd_beans_lentils_uncertain,12,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0050:dec""]",C,candidate
fd_fermented_cabbage,1,stored_available,stored_winter,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0051:jan""]",C,candidate
fd_fermented_cabbage,2,stored_available,stored_winter,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0051:feb""]",C,candidate
fd_fermented_cabbage,3,stored_available,stored_winter,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0051:mar""]",C,candidate
fd_fermented_cabbage,4,rare,stored_winter,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0051:apr""]",C,candidate
fd_fermented_cabbage,5,rare,stored_winter,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0051:may""]",C,candidate
fd_fermented_cabbage,6,rare,stored_winter,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0051:jun""]",C,candidate
fd_fermented_cabbage,7,rare,stored_winter,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0051:jul""]",C,candidate
fd_fermented_cabbage,8,rare,stored_winter,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0051:aug""]",C,candidate
fd_fermented_cabbage,9,rare,stored_winter,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0051:sep""]",C,candidate
fd_fermented_cabbage,10,stored_available,stored_winter,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0051:oct""]",C,candidate
fd_fermented_cabbage,11,stored_available,stored_winter,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0051:nov""]",C,candidate
fd_fermented_cabbage,12,stored_available,stored_winter,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0051:dec""]",C,candidate
fd_dried_turnip,1,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0052:jan""]",B,candidate
fd_dried_turnip,2,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0052:feb""]",B,candidate
fd_dried_turnip,3,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0052:mar""]",B,candidate
fd_dried_turnip,4,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0052:apr""]",B,candidate
fd_dried_turnip,5,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0052:may""]",B,candidate
fd_dried_turnip,6,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0052:jun""]",B,candidate
fd_dried_turnip,7,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0052:jul""]",B,candidate
fd_dried_turnip,8,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0052:aug""]",B,candidate
fd_dried_turnip,9,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0052:sep""]",B,candidate
fd_dried_turnip,10,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0052:oct""]",B,candidate
fd_dried_turnip,11,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0052:nov""]",B,candidate
fd_dried_turnip,12,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0052:dec""]",B,candidate
fd_edible_wild_greens,1,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0053:jan""]",B,candidate
fd_edible_wild_greens,2,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0053:feb""]",B,candidate
fd_edible_wild_greens,3,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0053:mar""]",B,candidate
fd_edible_wild_greens,4,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0053:apr""]",B,candidate
fd_edible_wild_greens,5,fresh_available,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0053:may""]",B,candidate
fd_edible_wild_greens,6,fresh_available,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0053:jun""]",B,candidate
fd_edible_wild_greens,7,fresh_available,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0053:jul""]",B,candidate
fd_edible_wild_greens,8,fresh_available,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0053:aug""]",B,candidate
fd_edible_wild_greens,9,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0053:sep""]",B,candidate
fd_edible_wild_greens,10,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0053:oct""]",B,candidate
fd_edible_wild_greens,11,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0053:nov""]",B,candidate
fd_edible_wild_greens,12,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0053:dec""]",B,candidate
fd_nettle_greens,1,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0054:jan""]",C,candidate
fd_nettle_greens,2,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0054:feb""]",C,candidate
fd_nettle_greens,3,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0054:mar""]",C,candidate
fd_nettle_greens,4,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0054:apr""]",C,candidate
fd_nettle_greens,5,fresh_available,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0054:may""]",C,candidate
fd_nettle_greens,6,fresh_available,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0054:jun""]",C,candidate
fd_nettle_greens,7,fresh_available,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0054:jul""]",C,candidate
fd_nettle_greens,8,rare,fresh_greens; refined by phenology window,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0054:aug""]",C,candidate
fd_nettle_greens,9,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0054:sep""]",C,candidate
fd_nettle_greens,10,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0054:oct""]",C,candidate
fd_nettle_greens,11,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0054:nov""]",C,candidate
fd_nettle_greens,12,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0054:dec""]",C,candidate
fd_sorrel_greens,1,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0055:jan""]",C,candidate
fd_sorrel_greens,2,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0055:feb""]",C,candidate
fd_sorrel_greens,3,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0055:mar""]",C,candidate
fd_sorrel_greens,4,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0055:apr""]",C,candidate
fd_sorrel_greens,5,fresh_available,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0055:may""]",C,candidate
fd_sorrel_greens,6,fresh_available,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0055:jun""]",C,candidate
fd_sorrel_greens,7,fresh_available,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0055:jul""]",C,candidate
fd_sorrel_greens,8,rare,fresh_greens; refined by phenology window,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0055:aug""]",C,candidate
fd_sorrel_greens,9,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0055:sep""]",C,candidate
fd_sorrel_greens,10,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0055:oct""]",C,candidate
fd_sorrel_greens,11,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0055:nov""]",C,candidate
fd_sorrel_greens,12,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0055:dec""]",C,candidate
fd_goutweed_greens,1,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0056:jan""]",C,candidate
fd_goutweed_greens,2,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0056:feb""]",C,candidate
fd_goutweed_greens,3,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0056:mar""]",C,candidate
fd_goutweed_greens,4,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0056:apr""]",C,candidate
fd_goutweed_greens,5,fresh_available,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0056:may""]",C,candidate
fd_goutweed_greens,6,fresh_available,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0056:jun""]",C,candidate
fd_goutweed_greens,7,rare,fresh_greens; refined by phenology window,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0056:jul""]",C,candidate
fd_goutweed_greens,8,rare,fresh_greens; refined by phenology window,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0056:aug""]",C,candidate
fd_goutweed_greens,9,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0056:sep""]",C,candidate
fd_goutweed_greens,10,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0056:oct""]",C,candidate
fd_goutweed_greens,11,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0056:nov""]",C,candidate
fd_goutweed_greens,12,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0056:dec""]",C,candidate
fd_orache_greens,1,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0057:jan""]",C,candidate
fd_orache_greens,2,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0057:feb""]",C,candidate
fd_orache_greens,3,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0057:mar""]",C,candidate
fd_orache_greens,4,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0057:apr""]",C,candidate
fd_orache_greens,5,rare,fresh_greens; refined by phenology window,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0057:may""]",C,candidate
fd_orache_greens,6,fresh_available,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0057:jun""]",C,candidate
fd_orache_greens,7,fresh_available,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0057:jul""]",C,candidate
fd_orache_greens,8,fresh_available,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0057:aug""]",C,candidate
fd_orache_greens,9,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0057:sep""]",C,candidate
fd_orache_greens,10,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0057:oct""]",C,candidate
fd_orache_greens,11,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0057:nov""]",C,candidate
fd_orache_greens,12,unavailable,fresh_greens,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0057:dec""]",C,candidate
fd_mushrooms_fresh,1,unavailable,mushroom_season,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0058:jan""]",B,candidate
fd_mushrooms_fresh,2,unavailable,mushroom_season,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0058:feb""]",B,candidate
fd_mushrooms_fresh,3,unavailable,mushroom_season,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0058:mar""]",B,candidate
fd_mushrooms_fresh,4,unavailable,mushroom_season,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0058:apr""]",B,candidate
fd_mushrooms_fresh,5,unavailable,mushroom_season,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0058:may""]",B,candidate
fd_mushrooms_fresh,6,unavailable,mushroom_season,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0058:jun""]",B,candidate
fd_mushrooms_fresh,7,unavailable,mushroom_season,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0058:jul""]",B,candidate
fd_mushrooms_fresh,8,fresh_available,mushroom_season,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0058:aug""]",B,candidate
fd_mushrooms_fresh,9,fresh_available,mushroom_season,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0058:sep""]",B,candidate
fd_mushrooms_fresh,10,fresh_available,mushroom_season,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0058:oct""]",B,candidate
fd_mushrooms_fresh,11,unavailable,mushroom_season,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0058:nov""]",B,candidate
fd_mushrooms_fresh,12,unavailable,mushroom_season,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0058:dec""]",B,candidate
fd_mushrooms_dried,1,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0059:jan""]",B,candidate
fd_mushrooms_dried,2,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0059:feb""]",B,candidate
fd_mushrooms_dried,3,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0059:mar""]",B,candidate
fd_mushrooms_dried,4,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0059:apr""]",B,candidate
fd_mushrooms_dried,5,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0059:may""]",B,candidate
fd_mushrooms_dried,6,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0059:jun""]",B,candidate
fd_mushrooms_dried,7,stored_available,stored_year_round,"[""sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0059:jul""]",B,candidate
