occupation_id,occupation_title,tl_id,carry_kind,work_location_note_ru,confidence,source_refs,status,note
nov_occ_ploughman,пахарь,tl_knife_utility,carried,работает в поле и на току,B,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_ploughman,пахарь,tl_sokha,workplace,работает в поле и на току,B,claim:household-ploughshare-tillage;src:matcult-catalog-v1,candidate,
nov_occ_ploughman,пахарь,tl_ralo,workplace,работает в поле и на току,B,claim:household-ploughshare-tillage;src:matcult-catalog-v1,candidate,
nov_occ_ploughman,пахарь,tl_harrow,workplace,работает в поле и на току,C,src:matcult-catalog-v1;src:ethno-analogy,candidate,
nov_occ_ploughman,пахарь,tl_flail,workplace,работает в поле и на току,B,claim:food-practices-threshing-chaff;src:matcult-catalog-v1,candidate,
nov_occ_ploughman,пахарь,tl_winnowing_shovel,workplace,работает в поле и на току,B,src:matcult-catalog-v1,candidate,
nov_occ_ploughman,пахарь,tl_spade,workplace,работает в поле и на току,B,claim:household-garden-shovel,candidate,
nov_occ_ploughman,пахарь,tl_axe_household,workplace,работает в поле и на току,B,claim:population-woodwork-axe,candidate,
nov_occ_ploughman,пахарь,tl_flax_brake,workplace,работает в поле и на току,B,claim:fibre-flax-breaker-shive,candidate,
nov_occ_ploughman,пахарь,tl_scutcher,workplace,работает в поле и на току,B,src:izumova1959-leather;src:matcult-catalog-v1,candidate,
nov_occ_haymaker,сенокосец,tl_scythe_gorbusha,carried,работает на покосе,B,claim:harvest-scythe-iron-steel-specimen;claim:household-scythe-cutting,candidate,
nov_occ_haymaker,сенокосец,tl_whetstone,carried,работает на покосе,B,claim:stone-whetstone-edge-maintenance,candidate,
nov_occ_haymaker,сенокосец,tl_rake,workplace,работает на покосе,B,src:matcult-catalog-v1,candidate,
nov_occ_haymaker,сенокосец,tl_pitchfork,workplace,работает на покосе,B,src:matcult-catalog-v1,candidate,
nov_occ_haymaker,сенокосец,tl_sickle,workplace,работает на покосе,B,claim:harvest-sickle-crops-grasses;claim:harvest-sickle-wooden-handle,candidate,
nov_occ_herder,пастух или скотник,tl_knife_utility,carried,работает на пастбище,C,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_herder,пастух или скотник,tl_staff,carried,работает на пастбище,C,src:occupations-v1,candidate,
nov_occ_herder,пастух или скотник,tl_rope_coil,workplace,работает на пастбище,C,claim:population-processes-hemp-cordage,candidate,
nov_occ_herder,пастух или скотник,tl_axe_household,workplace,работает на пастбище,C,claim:population-woodwork-axe,candidate,
nov_occ_fisher,рыбак,tl_knife_utility,carried,,A,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_fisher,рыбак,tl_fishhook,carried,,A,claim:population-iron-hook;src:rybina2015-promysly,candidate,
nov_occ_fisher,рыбак,tl_net_seine,workplace,,A,claim:population-net-floats;claim:population-net-weights;claim:mb14-practical-net-draw-needs-clear-controlled-water-edge;src:rybina2015-promysly,candidate,
nov_occ_fisher,рыбак,tl_net_set,workplace,,A,claim:population-net-cord;src:rybina2015-promysly,candidate,
nov_occ_fisher,рыбак,tl_net_float,workplace,,A,claim:population-bark-float;claim:population-pine-float;claim:population-wood-float;src:rybina2015-promysly,candidate,
nov_occ_fisher,рыбак,tl_net_sinker,workplace,,A,claim:population-stone-weight;claim:population-weight-bark;claim:population-weight-cord;src:rybina2015-promysly,candidate,
nov_occ_fisher,рыбак,tl_netting_needle,workplace,,A,src:rybina2015-promysly;src:matcult-catalog-v1,candidate,
nov_occ_fisher,рыбак,tl_botalo,workplace,,A,src:rybina2015-promysly,candidate,
nov_occ_fisher,рыбак,tl_fish_trap,workplace,,A,src:rybina2015-promysly;src:matcult-catalog-v1,candidate,
nov_occ_fisher,рыбак,tl_fish_spear,workplace,,A,claim:population-iron-hook;src:rybina2015-promysly,candidate,
nov_occ_fisher,рыбак,tl_zherlitsa,workplace,,A,src:rybina2015-promysly,candidate,
nov_occ_fisher,рыбак,tl_fishing_rod,workplace,,A,src:rybina2015-promysly,candidate,
nov_occ_fisher,рыбак,tl_spoon_lure,workplace,,A,src:rybina2015-promysly,candidate,
nov_occ_fisher,рыбак,tl_ice_pick,workplace,,C,src:matcult-catalog-v1,candidate,
nov_occ_fisher,рыбак,tl_oar,workplace,,B,src:dubrovin2000-transport,candidate,
nov_occ_fish_weir_keeper,работник рыбного запора,tl_knife_utility,carried,работает на рыбном заколе,B,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_fish_weir_keeper,работник рыбного запора,tl_axe_household,carried,работает на рыбном заколе,B,claim:population-woodwork-axe,candidate,
nov_occ_fish_weir_keeper,работник рыбного запора,tl_fish_trap,workplace,работает на рыбном заколе,B,src:rybina2015-promysly;src:matcult-catalog-v1,candidate,
nov_occ_fish_weir_keeper,работник рыбного запора,tl_net_set,workplace,работает на рыбном заколе,B,claim:population-net-cord;src:rybina2015-promysly,candidate,
nov_occ_fish_weir_keeper,работник рыбного запора,tl_boat_pole,workplace,работает на рыбном заколе,C,src:occupations-v1,candidate,
nov_occ_fish_weir_keeper,работник рыбного запора,tl_rope_coil,workplace,работает на рыбном заколе,B,claim:population-processes-hemp-cordage,candidate,
nov_occ_hunter_trapper,охотник и зверолов,tl_hunting_bow,carried,работает в угодьях,B,claim:agriculture-fauna-ash-hunting-bow;src:rybina2015-promysly,candidate,
nov_occ_hunter_trapper,охотник и зверолов,tl_hunting_arrow,carried,работает в угодьях,B,src:rybina2015-promysly,candidate,
nov_occ_hunter_trapper,охотник и зверолов,tl_skinning_knife,carried,работает в угодьях,B,claim:macro-gap-slaughter-needs-work-tools-and-place,candidate,
nov_occ_hunter_trapper,охотник и зверолов,tl_tomar,workplace,работает в угодьях,B,src:rybina2015-promysly,candidate,
nov_occ_hunter_trapper,охотник и зверолов,tl_snare,workplace,работает в угодьях,C,src:matcult-catalog-v1;src:ethno-analogy,candidate,
nov_occ_hunter_trapper,охотник и зверолов,tl_deadfall,workplace,работает в угодьях,C,src:matcult-catalog-v1;src:ethno-analogy,candidate,
nov_occ_hunter_trapper,охотник и зверолов,tl_bird_net,workplace,работает в угодьях,C,claim:early-rus-hunting-ground-terms;src:matcult-catalog-v1,candidate,
nov_occ_hunter_trapper,охотник и зверолов,tl_hunting_spear,workplace,работает в угодьях,B,src:matcult-catalog-v1;src:kolchin1959-iron,candidate,
nov_occ_hunter_trapper,охотник и зверолов,tl_ski_hunting,workplace,работает в угодьях,B,claim:household-ski-wood,candidate,
nov_occ_hunter_trapper,охотник и зверолов,tl_drying_frame,workplace,работает в угодьях,C,src:matcult-catalog-v1,candidate,
nov_occ_hunter_trapper,охотник и зверолов,tl_fleshing_knife,workplace,работает в угодьях,B,src:izumova1959-leather,candidate,
nov_occ_bortnik,бортник,tl_axe_household,carried,работает в лесу у бортей,B,claim:population-woodwork-axe,candidate,
nov_occ_bortnik,бортник,tl_knife_utility,carried,работает в лесу у бортей,B,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_bortnik,бортник,tl_bort_climbing,workplace,работает в лесу у бортей,B,claim:agriculture-fauna-bort-climbing-hooks;src:rybina2015-promysly,candidate,
nov_occ_bortnik,бортник,tl_rope_coil,workplace,работает в лесу у бортей,B,claim:population-processes-hemp-cordage,candidate,
nov_occ_bortnik,бортник,tl_basket_bark,workplace,работает в лесу у бортей,B,claim:household-bark-tues,candidate,
nov_occ_forest_worker,лесной промысловик,tl_axe_household,carried,,C,claim:population-woodwork-axe,candidate,
nov_occ_forest_worker,лесной промысловик,tl_knife_utility,carried,,C,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_forest_worker,лесной промысловик,tl_billhook,workplace,,C,src:v5-item-templates,candidate,
nov_occ_forest_worker,лесной промысловик,tl_charcoal_pit,workplace,,C,claim:fuel-pit-charcoal-burning-form;claim:fuel-pit-charcoal-burning-air-control,candidate,
nov_occ_forest_worker,лесной промысловик,tl_spade,workplace,,C,claim:household-garden-shovel,candidate,
nov_occ_forest_worker,лесной промысловик,tl_basket_bark,workplace,,C,claim:household-bark-tues,candidate,
nov_occ_forest_worker,лесной промысловик,tl_wedge,workplace,,C,src:matcult-catalog-v1;claim:mb14-practical-wet-wood-splitting-needs-grain-and-restraint,candidate,
nov_occ_saltworker,солевар или работник соли,tl_knife_utility,carried,работает на солеварне (Старая Русса),C,claim:population-bark-cut;src:kolchin1957-city,candidate,Устройство солеварни — пробел.
nov_occ_saltworker,солевар или работник соли,tl_spade,carried,работает на солеварне (Старая Русса),C,claim:household-garden-shovel,candidate,Устройство солеварни — пробел.
nov_occ_saltworker,солевар или работник соли,tl_salt_pan,workplace,работает на солеварне (Старая Русса),C,src:ethno-analogy,candidate,Устройство солеварни — пробел.
nov_occ_saltworker,солевар или работник соли,tl_bucket,workplace,работает на солеварне (Старая Русса),C,src:kolchin1957-city;src:matcult-catalog-v1,candidate,Устройство солеварни — пробел.
nov_occ_saltworker,солевар или работник соли,tl_axe_household,workplace,работает на солеварне (Старая Русса),C,claim:population-woodwork-axe,candidate,Устройство солеварни — пробел.
nov_occ_miller,мельник,tl_knife_utility,carried,работает на мельнице,C,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_miller,мельник,tl_sack,carried,работает на мельнице,C,src:matcult-catalog-v1,candidate,
nov_occ_miller,мельник,tl_mill_stone,workplace,работает на мельнице,C,claim:reconstructed-place-work-mill-operation-depends-on-drive-moving-parts-and-servicing;src:matcult-catalog-v1,candidate,
nov_occ_miller,мельник,tl_hand_quern,workplace,работает на мельнице,C,src:matcult-catalog-v1;src:v5-item-templates,candidate,
nov_occ_miller,мельник,tl_mallet,workplace,работает на мельнице,C,src:matcult-catalog-v1,candidate,
nov_occ_miller,мельник,tl_wedge,workplace,работает на мельнице,C,src:matcult-catalog-v1;claim:mb14-practical-wet-wood-splitting-needs-grain-and-restraint,candidate,
nov_occ_pogost_service_worker,работник погоста,tl_spade,carried,,C,claim:household-garden-shovel,candidate,
nov_occ_pogost_service_worker,работник погоста,tl_axe_household,carried,,C,claim:population-woodwork-axe,candidate,
nov_occ_pogost_service_worker,работник погоста,tl_knife_utility,workplace,,C,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_pogost_service_worker,работник погоста,tl_keys,workplace,,C,src:v5-item-templates;src:kolchin1957-city,candidate,
nov_occ_monastic_laborer,монастырский работник,tl_knife_utility,carried,,C,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_monastic_laborer,монастырский работник,tl_axe_household,carried,,C,claim:population-woodwork-axe,candidate,
nov_occ_monastic_laborer,монастырский работник,tl_spade,workplace,,C,claim:household-garden-shovel,candidate,
nov_occ_monastic_laborer,монастырский работник,tl_bucket,workplace,,C,src:kolchin1957-city;src:matcult-catalog-v1,candidate,
nov_occ_monastic_laborer,монастырский работник,tl_hoe,workplace,,C,src:matcult-catalog-v1,candidate,
nov_occ_monastery_steward,монастырский хозяйственный старший,tl_keys,carried,,C,src:v5-item-templates;src:kolchin1957-city,candidate,
nov_occ_monastery_steward,монастырский хозяйственный старший,tl_tally_stick,carried,,C,src:occupations-v1;src:kolchin1968-wood,candidate,
nov_occ_monastery_steward,монастырский хозяйственный старший,tl_stylus,workplace,,C,claim:residual-v1-birch-writing-used-styli-on-inner-surface;src:v5-item-templates,candidate,
nov_occ_monastery_steward,монастырский хозяйственный старший,tl_jeweler_scales,workplace,,C,claim:trade-economy-balance-scale-repeatability-depends-on-components-condition-and-repeated-comparison-not-unknown-standard;src:matcult-catalog-v1,candidate,
nov_occ_parish_priest_service,приходской священник,tl_knife_utility,carried,,C,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_parish_priest_service,приходской священник,tl_keys,carried,,C,src:v5-item-templates;src:kolchin1957-city,candidate,
nov_occ_parish_priest_service,приходской священник,tl_stylus,workplace,,C,claim:residual-v1-birch-writing-used-styli-on-inner-surface;src:v5-item-templates,candidate,
nov_occ_deacon_service,дьяконская служба,tl_knife_utility,carried,,C,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_deacon_service,дьяконская служба,tl_keys,carried,,C,src:v5-item-templates;src:kolchin1957-city,candidate,
nov_occ_deacon_service,дьяконская служба,tl_stylus,workplace,,C,claim:residual-v1-birch-writing-used-styli-on-inner-surface;src:v5-item-templates,candidate,
nov_occ_monk_service,монах,tl_stylus,carried,,C,claim:residual-v1-birch-writing-used-styli-on-inner-surface;src:v5-item-templates,candidate,
nov_occ_monk_service,монах,tl_knife_utility,carried,,C,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_monk_service,монах,tl_wax_tablet,workplace,,C,claim:candidate-novgorod-psalter-eleventh-century,candidate,
nov_occ_monk_service,монах,tl_hoe,workplace,,C,src:matcult-catalog-v1,candidate,
nov_occ_monk_service,монах,tl_spade,workplace,,C,claim:household-garden-shovel,candidate,
nov_occ_novice_work,послушник,tl_knife_utility,carried,,C,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_novice_work,послушник,tl_axe_household,carried,,C,claim:population-woodwork-axe,candidate,
nov_occ_novice_work,послушник,tl_bucket,workplace,,C,src:kolchin1957-city;src:matcult-catalog-v1,candidate,
nov_occ_novice_work,послушник,tl_spade,workplace,,C,claim:household-garden-shovel,candidate,
nov_occ_novice_work,послушник,tl_bread_peel,workplace,,C,src:matcult-catalog-v1,candidate,
nov_occ_church_guard,церковный сторож,tl_keys,carried,,C,src:v5-item-templates;src:kolchin1957-city,candidate,
nov_occ_church_guard,церковный сторож,tl_knife_utility,carried,,C,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_church_guard,церковный сторож,tl_staff,workplace,,C,src:occupations-v1,candidate,
nov_occ_ponomar,пономарь,tl_keys,carried,,C,src:v5-item-templates;src:kolchin1957-city,candidate,
nov_occ_ponomar,пономарь,tl_knife_utility,carried,,C,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_ponomar,пономарь,tl_firesteel,workplace,,C,claim:casting-firesteel-steel;claim:ha-firesteel-ignition,candidate,
nov_occ_scribe,писец,tl_stylus,carried,,B,claim:residual-v1-birch-writing-used-styli-on-inner-surface;src:v5-item-templates,candidate,
nov_occ_scribe,писец,tl_knife_utility,carried,,B,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_scribe,писец,tl_wax_tablet,workplace,,B,claim:candidate-novgorod-psalter-eleventh-century,candidate,
nov_occ_scribe,писец,tl_tally_stick,workplace,,B,src:occupations-v1;src:kolchin1968-wood,candidate,
nov_occ_cook_baker,повар или хлебник двора,tl_knife_utility,carried,работает у печи в доме или поварне,C,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_cook_baker,повар или хлебник двора,tl_pan_lifter,carried,работает у печи в доме или поварне,C,claim:fuel-iron-pan-lifter-use;claim:fuel-iron-pan-lifter-form,candidate,
nov_occ_cook_baker,повар или хлебник двора,tl_bread_peel,workplace,работает у печи в доме или поварне,C,src:matcult-catalog-v1,candidate,
nov_occ_cook_baker,повар или хлебник двора,tl_kneading_trough,workplace,работает у печи в доме или поварне,C,src:matcult-catalog-v1,candidate,
nov_occ_cook_baker,повар или хлебник двора,tl_hand_quern,workplace,работает у печи в доме или поварне,C,src:matcult-catalog-v1;src:v5-item-templates,candidate,
nov_occ_cook_baker,повар или хлебник двора,tl_bucket,workplace,работает у печи в доме или поварне,C,src:kolchin1957-city;src:matcult-catalog-v1,candidate,
nov_occ_household_servant,дворовый слуга,tl_knife_utility,carried,,C,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_household_servant,дворовый слуга,tl_bucket,carried,,C,src:kolchin1957-city;src:matcult-catalog-v1,candidate,
nov_occ_household_servant,дворовый слуга,tl_axe_household,workplace,,C,claim:population-woodwork-axe,candidate,
nov_occ_household_servant,дворовый слуга,tl_sack,workplace,,C,src:matcult-catalog-v1,candidate,
nov_occ_day_laborer,подённый работник,tl_axe_household,carried,работает по найму на дворах и стройках,C,claim:population-woodwork-axe,candidate,
nov_occ_day_laborer,подённый работник,tl_knife_utility,carried,работает по найму на дворах и стройках,C,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_day_laborer,подённый работник,tl_spade,workplace,работает по найму на дворах и стройках,C,claim:household-garden-shovel,candidate,
nov_occ_day_laborer,подённый работник,tl_sack,workplace,работает по найму на дворах и стройках,C,src:matcult-catalog-v1,candidate,
nov_occ_day_laborer,подённый работник,tl_rope_coil,workplace,работает по найму на дворах и стройках,C,claim:population-processes-hemp-cordage,candidate,
nov_occ_stable_worker,конюший или работник конюшни,tl_knife_utility,carried,работает в конюшне,C,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_stable_worker,конюший или работник конюшни,tl_bucket,carried,работает в конюшне,C,src:kolchin1957-city;src:matcult-catalog-v1,candidate,
nov_occ_stable_worker,конюший или работник конюшни,tl_pitchfork,workplace,работает в конюшне,C,src:matcult-catalog-v1,candidate,
nov_occ_stable_worker,конюший или работник конюшни,tl_rope_coil,workplace,работает в конюшне,C,claim:population-processes-hemp-cordage,candidate,
nov_occ_cattle_keeper,работник скотного двора,tl_knife_utility,carried,работает на скотном дворе,C,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_cattle_keeper,работник скотного двора,tl_bucket,carried,работает на скотном дворе,C,src:kolchin1957-city;src:matcult-catalog-v1,candidate,
nov_occ_cattle_keeper,работник скотного двора,tl_pitchfork,workplace,работает на скотном дворе,C,src:matcult-catalog-v1,candidate,
nov_occ_cattle_keeper,работник скотного двора,tl_rake,workplace,работает на скотном дворе,C,src:matcult-catalog-v1,candidate,
nov_occ_midwife_birth_helper,родовспомогательная женщина,tl_knife_utility,carried,,C,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_midwife_birth_helper,родовспомогательная женщина,tl_shears,carried,,C,claim:harvest-sheep-shearing-scissors;src:matcult-catalog-v1,candidate,
nov_occ_midwife_birth_helper,родовспомогательная женщина,tl_bucket,workplace,,C,src:kolchin1957-city;src:matcult-catalog-v1,candidate,
nov_occ_healer_herbal_helper,знахарь или травник бытового уровня,tl_knife_utility,carried,собирает травы в поле и лесу,C,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_healer_herbal_helper,знахарь или травник бытового уровня,tl_basket_bark,carried,собирает травы в поле и лесу,C,claim:household-bark-tues,candidate,
nov_occ_healer_herbal_helper,знахарь или травник бытового уровня,tl_sickle,workplace,собирает травы в поле и лесу,C,claim:harvest-sickle-crops-grasses;claim:harvest-sickle-wooden-handle,candidate,
nov_occ_beggar_alms,нищий у церкви или торга,tl_staff,carried,,C,src:occupations-v1,candidate,Нож — только при причине (по TSV).
nov_occ_beggar_alms,нищий у церкви или торга,tl_sack,carried,,C,src:matcult-catalog-v1,candidate,Нож — только при причине (по TSV).
nov_occ_pilgrim_traveler,богомолец или странник,tl_staff,carried,,C,src:occupations-v1,candidate,
nov_occ_pilgrim_traveler,богомолец или странник,tl_sack,carried,,C,src:matcult-catalog-v1,candidate,
nov_occ_pilgrim_traveler,богомолец или странник,tl_knife_utility,workplace,,C,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_pilgrim_traveler,богомолец или странник,tl_firesteel,workplace,,C,claim:casting-firesteel-steel;claim:ha-firesteel-ignition,candidate,
nov_occ_messenger_runner,гонец или посыльный,tl_knife_utility,carried,,C,claim:population-bark-cut;src:kolchin1957-city,candidate,
nov_occ_messenger_runner,гонец или посыльный,tl_staff,carried,,C,src:occupations-v1,candidate,
nov_occ_messenger_runner,гонец или посыльный,tl_ski_hunting,workplace,,C,claim:household-ski-wood,candidate,
nov_occ_messenger_runner,гонец или посыльный,tl_firesteel,workplace,,C,claim:casting-firesteel-steel;claim:ha-firesteel-ignition,candidate,
